================ Training Loss (Tue Mar 17 11:27:50 2026) ================
(epoch: 1, iters: 0, time: 1.423, data: 0.004) G_A: 0.312 G_B: 10.804 D_A: 2.208 D_B: 4.518 cycle_A: 32.522 cycle_B: 29.933 feedback_A: 16.366 feedback_B: 17.181 idt_A: 7.782 idt_B: 8.592 
(epoch: 1, iters: 10, time: 0.009, data: 0.001) G_A: 219.980 G_B: 0.823 D_A: 95.944 D_B: 7.514 cycle_A: 9.393 cycle_B: 8.259 feedback_A: 12.394 feedback_B: 11.688 idt_A: 4.923 idt_B: 5.748 
(epoch: 2, iters: 0, time: 0.008, data: 0.001) G_A: 52.958 G_B: 221.530 D_A: 34.274 D_B: 131.429 cycle_A: 6.347 cycle_B: 7.098 feedback_A: 11.203 feedback_B: 10.127 idt_A: 4.217 idt_B: 5.159 
(epoch: 2, iters: 10, time: 0.009, data: 0.001) G_A: 1.094 G_B: 0.578 D_A: 1.051 D_B: 25.125 cycle_A: 4.977 cycle_B: 5.430 feedback_A: 9.886 feedback_B: 9.787 idt_A: 3.531 idt_B: 4.143 
(epoch: 3, iters: 0, time: 0.009, data: 0.001) G_A: 14.732 G_B: 0.085 D_A: 4.122 D_B: 2.501 cycle_A: 4.653 cycle_B: 4.773 feedback_A: 9.637 feedback_B: 8.883 idt_A: 3.055 idt_B: 3.868 
(epoch: 3, iters: 10, time: 0.008, data: 0.001) G_A: 2.950 G_B: 0.013 D_A: 0.421 D_B: 8.682 cycle_A: 3.995 cycle_B: 3.948 feedback_A: 9.383 feedback_B: 8.418 idt_A: 2.412 idt_B: 3.224 
(epoch: 4, iters: 0, time: 0.009, data: 0.001) G_A: 22.299 G_B: 0.001 D_A: 8.207 D_B: 9.859 cycle_A: 4.126 cycle_B: 3.617 feedback_A: 9.056 feedback_B: 8.439 idt_A: 2.042 idt_B: 2.881 
(epoch: 4, iters: 10, time: 0.009, data: 0.001) G_A: 0.150 G_B: 1.111 D_A: 6.765 D_B: 29.374 cycle_A: 3.681 cycle_B: 3.326 feedback_A: 8.727 feedback_B: 8.261 idt_A: 1.819 idt_B: 2.549 
(epoch: 5, iters: 0, time: 0.009, data: 0.001) G_A: 3.115 G_B: 0.038 D_A: 4.984 D_B: 83.717 cycle_A: 3.556 cycle_B: 2.881 feedback_A: 8.813 feedback_B: 7.837 idt_A: 1.595 idt_B: 2.256 
(epoch: 5, iters: 10, time: 0.009, data: 0.001) G_A: 1.180 G_B: 7.724 D_A: 0.561 D_B: 9.646 cycle_A: 4.142 cycle_B: 4.188 feedback_A: 8.867 feedback_B: 8.452 idt_A: 2.197 idt_B: 1.969 
(epoch: 6, iters: 0, time: 0.009, data: 0.001) G_A: 1.043 G_B: 3.939 D_A: 1.897 D_B: 13.225 cycle_A: 3.529 cycle_B: 3.212 feedback_A: 8.520 feedback_B: 8.284 idt_A: 1.456 idt_B: 1.937 
(epoch: 6, iters: 10, time: 0.008, data: 0.001) G_A: 25.481 G_B: 3.094 D_A: 12.469 D_B: 1.447 cycle_A: 3.389 cycle_B: 2.872 feedback_A: 8.228 feedback_B: 8.120 idt_A: 1.321 idt_B: 2.059 
(epoch: 7, iters: 0, time: 0.008, data: 0.001) G_A: 2.426 G_B: 0.114 D_A: 6.124 D_B: 36.401 cycle_A: 3.995 cycle_B: 3.750 feedback_A: 7.708 feedback_B: 7.952 idt_A: 1.374 idt_B: 1.978 
(epoch: 7, iters: 10, time: 0.008, data: 0.001) G_A: 1.095 G_B: 3.603 D_A: 39.963 D_B: 105.878 cycle_A: 2.986 cycle_B: 2.695 feedback_A: 8.373 feedback_B: 7.701 idt_A: 1.155 idt_B: 1.743 
(epoch: 8, iters: 0, time: 0.007, data: 0.001) G_A: 0.004 G_B: 21.007 D_A: 31.083 D_B: 36.066 cycle_A: 2.890 cycle_B: 3.820 feedback_A: 8.497 feedback_B: 7.733 idt_A: 1.522 idt_B: 1.503 
(epoch: 8, iters: 10, time: 0.007, data: 0.001) G_A: 43.219 G_B: 2.247 D_A: 39.944 D_B: 8.867 cycle_A: 4.977 cycle_B: 3.997 feedback_A: 8.261 feedback_B: 7.648 idt_A: 1.445 idt_B: 2.027 
(epoch: 9, iters: 0, time: 0.007, data: 0.001) G_A: 1.460 G_B: 13.226 D_A: 115.786 D_B: 20.390 cycle_A: 3.851 cycle_B: 4.442 feedback_A: 8.200 feedback_B: 7.637 idt_A: 1.469 idt_B: 2.086 
(epoch: 9, iters: 10, time: 0.007, data: 0.001) G_A: 0.324 G_B: 3.521 D_A: 1.474 D_B: 11.241 cycle_A: 3.557 cycle_B: 3.043 feedback_A: 8.099 feedback_B: 7.677 idt_A: 1.452 idt_B: 1.608 
(epoch: 10, iters: 0, time: 0.008, data: 0.001) G_A: 0.003 G_B: 0.217 D_A: 9.263 D_B: 10.030 cycle_A: 3.850 cycle_B: 2.412 feedback_A: 8.336 feedback_B: 7.939 idt_A: 1.349 idt_B: 1.708 
(epoch: 10, iters: 10, time: 0.007, data: 0.001) G_A: 0.313 G_B: 0.427 D_A: 1.606 D_B: 81.634 cycle_A: 4.444 cycle_B: 3.255 feedback_A: 8.131 feedback_B: 7.521 idt_A: 1.471 idt_B: 1.543 
(epoch: 11, iters: 0, time: 0.009, data: 0.002) G_A: 2.310 G_B: 1.621 D_A: 31.499 D_B: 3.857 cycle_A: 2.507 cycle_B: 2.175 feedback_A: 7.756 feedback_B: 7.545 idt_A: 0.995 idt_B: 1.448 
(epoch: 11, iters: 10, time: 0.008, data: 0.001) G_A: 1.362 G_B: 0.000 D_A: 5.540 D_B: 38.116 cycle_A: 4.033 cycle_B: 2.223 feedback_A: 7.922 feedback_B: 7.518 idt_A: 1.281 idt_B: 1.361 
(epoch: 12, iters: 0, time: 0.008, data: 0.001) G_A: 0.002 G_B: 0.980 D_A: 0.610 D_B: 0.011 cycle_A: 2.589 cycle_B: 2.656 feedback_A: 7.986 feedback_B: 7.540 idt_A: 1.254 idt_B: 1.222 
(epoch: 12, iters: 10, time: 0.007, data: 0.001) G_A: 1.257 G_B: 16.940 D_A: 22.033 D_B: 33.329 cycle_A: 4.271 cycle_B: 3.420 feedback_A: 7.676 feedback_B: 7.741 idt_A: 1.552 idt_B: 1.801 
(epoch: 13, iters: 0, time: 0.008, data: 0.001) G_A: 1.041 G_B: 0.210 D_A: 5.831 D_B: 1.276 cycle_A: 2.684 cycle_B: 2.673 feedback_A: 8.053 feedback_B: 7.558 idt_A: 1.160 idt_B: 1.306 
(epoch: 13, iters: 10, time: 0.008, data: 0.001) G_A: 0.033 G_B: 0.015 D_A: 5.329 D_B: 0.648 cycle_A: 2.754 cycle_B: 2.087 feedback_A: 8.148 feedback_B: 7.556 idt_A: 0.937 idt_B: 1.147 
(epoch: 14, iters: 0, time: 0.009, data: 0.001) G_A: 0.955 G_B: 1.104 D_A: 10.816 D_B: 2.566 cycle_A: 2.081 cycle_B: 3.262 feedback_A: 8.156 feedback_B: 7.444 idt_A: 1.327 idt_B: 1.173 
(epoch: 14, iters: 10, time: 0.008, data: 0.001) G_A: 0.000 G_B: 0.148 D_A: 1.418 D_B: 0.549 cycle_A: 2.508 cycle_B: 1.952 feedback_A: 7.880 feedback_B: 7.589 idt_A: 0.888 idt_B: 1.271 
(epoch: 15, iters: 0, time: 0.008, data: 0.001) G_A: 0.413 G_B: 2.832 D_A: 11.215 D_B: 18.180 cycle_A: 2.286 cycle_B: 2.863 feedback_A: 7.965 feedback_B: 7.488 idt_A: 1.207 idt_B: 1.249 
(epoch: 15, iters: 10, time: 0.008, data: 0.001) G_A: 1.375 G_B: 0.025 D_A: 2.380 D_B: 0.387 cycle_A: 2.236 cycle_B: 1.838 feedback_A: 7.727 feedback_B: 7.400 idt_A: 0.985 idt_B: 1.153 
(epoch: 16, iters: 0, time: 0.009, data: 0.001) G_A: 0.121 G_B: 0.056 D_A: 13.573 D_B: 0.378 cycle_A: 2.214 cycle_B: 2.450 feedback_A: 7.775 feedback_B: 7.405 idt_A: 1.157 idt_B: 1.190 
(epoch: 16, iters: 10, time: 0.010, data: 0.001) G_A: 1.515 G_B: 1.104 D_A: 4.278 D_B: 0.680 cycle_A: 2.080 cycle_B: 2.511 feedback_A: 7.794 feedback_B: 7.312 idt_A: 1.242 idt_B: 1.159 
(epoch: 17, iters: 0, time: 0.008, data: 0.001) G_A: 0.098 G_B: 0.082 D_A: 1.100 D_B: 0.257 cycle_A: 2.399 cycle_B: 2.305 feedback_A: 7.687 feedback_B: 7.400 idt_A: 1.022 idt_B: 1.454 
(epoch: 17, iters: 10, time: 0.008, data: 0.001) G_A: 1.317 G_B: 3.779 D_A: 3.300 D_B: 3.966 cycle_A: 2.504 cycle_B: 2.066 feedback_A: 7.464 feedback_B: 7.462 idt_A: 0.914 idt_B: 1.498 
(epoch: 18, iters: 0, time: 0.008, data: 0.001) G_A: 0.008 G_B: 0.009 D_A: 0.529 D_B: 5.059 cycle_A: 1.998 cycle_B: 2.149 feedback_A: 7.564 feedback_B: 7.228 idt_A: 1.082 idt_B: 1.210 
(epoch: 18, iters: 10, time: 0.007, data: 0.001) G_A: 0.337 G_B: 3.802 D_A: 6.590 D_B: 4.481 cycle_A: 2.968 cycle_B: 1.912 feedback_A: 7.623 feedback_B: 6.943 idt_A: 0.897 idt_B: 1.358 
(epoch: 19, iters: 0, time: 0.008, data: 0.001) G_A: 0.318 G_B: 0.016 D_A: 1.229 D_B: 2.085 cycle_A: 2.975 cycle_B: 2.018 feedback_A: 7.487 feedback_B: 7.011 idt_A: 1.043 idt_B: 1.174 
(epoch: 19, iters: 10, time: 0.008, data: 0.001) G_A: 12.728 G_B: 3.033 D_A: 3.314 D_B: 0.336 cycle_A: 3.179 cycle_B: 3.451 feedback_A: 7.230 feedback_B: 7.254 idt_A: 0.841 idt_B: 1.485 
(epoch: 20, iters: 0, time: 0.008, data: 0.001) G_A: 2.776 G_B: 11.971 D_A: 1.204 D_B: 4.263 cycle_A: 2.363 cycle_B: 2.056 feedback_A: 7.420 feedback_B: 7.388 idt_A: 0.862 idt_B: 1.338 
(epoch: 20, iters: 10, time: 0.008, data: 0.001) G_A: 2.533 G_B: 0.681 D_A: 1.066 D_B: 0.332 cycle_A: 2.089 cycle_B: 2.443 feedback_A: 7.473 feedback_B: 6.783 idt_A: 1.255 idt_B: 1.162 
(epoch: 21, iters: 0, time: 0.010, data: 0.001) G_A: 0.045 G_B: 0.265 D_A: 0.311 D_B: 1.891 cycle_A: 2.666 cycle_B: 2.725 feedback_A: 6.822 feedback_B: 7.263 idt_A: 0.932 idt_B: 1.318 
