================ Training Loss (Wed Mar 18 20:52:06 2026) ================
(epoch: 1, iters: 0, time: 2.718, data: 0.024) G_A: 20.968 G_B: 12.787 D_A: 7.297 D_B: 4.282 cycle_A: 31.113 cycle_B: 29.894 feedback_A: 16.532 feedback_B: 16.861 idt_A: 8.203 idt_B: 8.524 
(epoch: 5, iters: 80, time: 0.008, data: 0.001) G_A: 1.914 G_B: 0.073 D_A: 0.400 D_B: 0.547 cycle_A: 6.546 cycle_B: 4.849 feedback_A: 7.784 feedback_B: 7.818 idt_A: 1.696 idt_B: 1.687 
(epoch: 5, iters: 90, time: 0.008, data: 0.001) G_A: 3.475 G_B: 8.904 D_A: 0.417 D_B: 3.277 cycle_A: 4.734 cycle_B: 4.146 feedback_A: 7.581 feedback_B: 6.974 idt_A: 1.866 idt_B: 1.463 
(epoch: 6, iters: 0, time: 0.008, data: 0.001) G_A: 29.683 G_B: 0.110 D_A: 10.307 D_B: 0.670 cycle_A: 5.276 cycle_B: 3.823 feedback_A: 7.198 feedback_B: 6.964 idt_A: 1.931 idt_B: 1.440 
(epoch: 6, iters: 10, time: 0.008, data: 0.001) G_A: 0.181 G_B: 0.320 D_A: 0.344 D_B: 0.249 cycle_A: 2.975 cycle_B: 2.656 feedback_A: 6.859 feedback_B: 7.628 idt_A: 1.355 idt_B: 1.428 
(epoch: 6, iters: 20, time: 0.008, data: 0.001) G_A: 0.338 G_B: 0.252 D_A: 0.128 D_B: 0.300 cycle_A: 3.426 cycle_B: 2.979 feedback_A: 6.878 feedback_B: 7.186 idt_A: 1.837 idt_B: 1.709 
(epoch: 6, iters: 30, time: 0.008, data: 0.001) G_A: 0.000 G_B: 0.021 D_A: 0.502 D_B: 0.494 cycle_A: 3.187 cycle_B: 2.737 feedback_A: 6.283 feedback_B: 7.016 idt_A: 1.438 idt_B: 1.216 
(epoch: 6, iters: 40, time: 0.008, data: 0.001) G_A: 3.279 G_B: 0.033 D_A: 0.329 D_B: 0.426 cycle_A: 2.688 cycle_B: 2.547 feedback_A: 7.090 feedback_B: 7.634 idt_A: 1.649 idt_B: 1.347 
(epoch: 6, iters: 50, time: 0.008, data: 0.001) G_A: 2.221 G_B: 0.926 D_A: 3.191 D_B: 0.157 cycle_A: 3.644 cycle_B: 2.665 feedback_A: 6.036 feedback_B: 7.137 idt_A: 1.794 idt_B: 1.498 
(epoch: 6, iters: 60, time: 0.008, data: 0.001) G_A: 0.140 G_B: 2.642 D_A: 0.231 D_B: 0.213 cycle_A: 2.782 cycle_B: 1.994 feedback_A: 5.914 feedback_B: 7.100 idt_A: 1.286 idt_B: 1.504 
(epoch: 6, iters: 70, time: 0.008, data: 0.001) G_A: 0.331 G_B: 0.879 D_A: 0.462 D_B: 0.082 cycle_A: 1.903 cycle_B: 1.738 feedback_A: 5.872 feedback_B: 7.086 idt_A: 1.139 idt_B: 1.126 
(epoch: 6, iters: 80, time: 0.008, data: 0.001) G_A: 1.268 G_B: 0.002 D_A: 2.282 D_B: 1.664 cycle_A: 3.804 cycle_B: 1.947 feedback_A: 5.884 feedback_B: 6.693 idt_A: 1.051 idt_B: 1.383 
(epoch: 6, iters: 90, time: 0.008, data: 0.001) G_A: 0.049 G_B: 0.002 D_A: 0.694 D_B: 1.075 cycle_A: 2.751 cycle_B: 3.622 feedback_A: 7.395 feedback_B: 6.907 idt_A: 1.767 idt_B: 1.486 
(epoch: 7, iters: 0, time: 0.008, data: 0.001) G_A: 3.649 G_B: 19.285 D_A: 0.490 D_B: 8.545 cycle_A: 3.230 cycle_B: 3.169 feedback_A: 6.251 feedback_B: 6.974 idt_A: 1.116 idt_B: 1.923 
(epoch: 7, iters: 10, time: 0.008, data: 0.001) G_A: 4.099 G_B: 160.624 D_A: 0.977 D_B: 69.717 cycle_A: 4.315 cycle_B: 6.698 feedback_A: 7.064 feedback_B: 7.535 idt_A: 1.275 idt_B: 2.698 
(epoch: 7, iters: 20, time: 0.008, data: 0.001) G_A: 1.348 G_B: 3.913 D_A: 0.655 D_B: 4.453 cycle_A: 4.076 cycle_B: 5.138 feedback_A: 8.055 feedback_B: 7.134 idt_A: 1.809 idt_B: 2.188 
(epoch: 7, iters: 30, time: 0.008, data: 0.001) G_A: 413.155 G_B: 22.051 D_A: 219.056 D_B: 16.332 cycle_A: 6.380 cycle_B: 6.244 feedback_A: 7.638 feedback_B: 7.818 idt_A: 2.220 idt_B: 2.451 
(epoch: 7, iters: 40, time: 0.008, data: 0.001) G_A: 1.623 G_B: 5.322 D_A: 2.602 D_B: 0.910 cycle_A: 3.398 cycle_B: 4.247 feedback_A: 6.584 feedback_B: 6.841 idt_A: 1.637 idt_B: 1.672 
(epoch: 7, iters: 50, time: 0.008, data: 0.001) G_A: 0.523 G_B: 0.119 D_A: 0.045 D_B: 0.222 cycle_A: 3.128 cycle_B: 2.121 feedback_A: 6.387 feedback_B: 6.665 idt_A: 1.266 idt_B: 1.667 
(epoch: 7, iters: 60, time: 0.008, data: 0.001) G_A: 0.009 G_B: 0.084 D_A: 0.410 D_B: 0.944 cycle_A: 2.951 cycle_B: 2.760 feedback_A: 6.515 feedback_B: 5.517 idt_A: 1.304 idt_B: 1.230 
(epoch: 7, iters: 70, time: 0.008, data: 0.001) G_A: 0.064 G_B: 0.293 D_A: 0.912 D_B: 1.188 cycle_A: 2.744 cycle_B: 3.542 feedback_A: 5.929 feedback_B: 5.573 idt_A: 1.293 idt_B: 1.354 
(epoch: 7, iters: 80, time: 0.008, data: 0.001) G_A: 0.197 G_B: 0.004 D_A: 1.056 D_B: 0.602 cycle_A: 3.370 cycle_B: 3.617 feedback_A: 6.789 feedback_B: 7.127 idt_A: 1.576 idt_B: 1.488 
(epoch: 7, iters: 90, time: 0.008, data: 0.001) G_A: 1.255 G_B: 2.450 D_A: 0.061 D_B: 0.703 cycle_A: 2.397 cycle_B: 2.351 feedback_A: 5.336 feedback_B: 7.390 idt_A: 1.091 idt_B: 1.301 
(epoch: 8, iters: 0, time: 0.008, data: 0.001) G_A: 3.917 G_B: 0.446 D_A: 0.540 D_B: 0.082 cycle_A: 2.635 cycle_B: 1.742 feedback_A: 5.632 feedback_B: 5.736 idt_A: 0.911 idt_B: 1.457 
(epoch: 8, iters: 10, time: 0.008, data: 0.001) G_A: 11.224 G_B: 0.065 D_A: 3.263 D_B: 0.790 cycle_A: 2.323 cycle_B: 2.033 feedback_A: 6.112 feedback_B: 6.076 idt_A: 0.966 idt_B: 1.441 
(epoch: 8, iters: 20, time: 0.008, data: 0.001) G_A: 0.749 G_B: 0.160 D_A: 1.705 D_B: 0.214 cycle_A: 4.037 cycle_B: 3.229 feedback_A: 6.213 feedback_B: 7.188 idt_A: 1.620 idt_B: 1.144 
(epoch: 8, iters: 30, time: 0.008, data: 0.001) G_A: 0.061 G_B: 0.922 D_A: 0.329 D_B: 0.148 cycle_A: 2.279 cycle_B: 2.189 feedback_A: 5.796 feedback_B: 6.197 idt_A: 0.938 idt_B: 1.376 
(epoch: 8, iters: 40, time: 0.008, data: 0.001) G_A: 0.017 G_B: 0.108 D_A: 0.638 D_B: 0.229 cycle_A: 4.385 cycle_B: 2.656 feedback_A: 6.081 feedback_B: 6.798 idt_A: 1.494 idt_B: 1.261 
(epoch: 8, iters: 50, time: 0.009, data: 0.002) G_A: 0.159 G_B: 8.019 D_A: 0.237 D_B: 1.834 cycle_A: 2.537 cycle_B: 3.216 feedback_A: 6.811 feedback_B: 5.796 idt_A: 0.995 idt_B: 1.722 
(epoch: 8, iters: 60, time: 0.008, data: 0.001) G_A: 0.077 G_B: 0.066 D_A: 1.649 D_B: 0.799 cycle_A: 4.475 cycle_B: 2.685 feedback_A: 6.117 feedback_B: 7.252 idt_A: 1.131 idt_B: 1.666 
(epoch: 8, iters: 70, time: 0.008, data: 0.001) G_A: 110.417 G_B: 0.178 D_A: 47.034 D_B: 0.601 cycle_A: 3.793 cycle_B: 2.471 feedback_A: 6.777 feedback_B: 5.408 idt_A: 1.522 idt_B: 1.761 
(epoch: 8, iters: 80, time: 0.008, data: 0.001) G_A: 1.348 G_B: 39.576 D_A: 0.041 D_B: 14.037 cycle_A: 5.845 cycle_B: 4.499 feedback_A: 6.649 feedback_B: 6.456 idt_A: 1.361 idt_B: 2.292 
(epoch: 8, iters: 90, time: 0.008, data: 0.001) G_A: 0.778 G_B: 0.041 D_A: 1.805 D_B: 0.591 cycle_A: 5.018 cycle_B: 2.821 feedback_A: 7.356 feedback_B: 5.575 idt_A: 1.230 idt_B: 1.983 
(epoch: 9, iters: 0, time: 0.008, data: 0.001) G_A: 3.635 G_B: 0.124 D_A: 4.812 D_B: 2.388 cycle_A: 3.903 cycle_B: 2.602 feedback_A: 7.204 feedback_B: 5.620 idt_A: 1.312 idt_B: 1.770 
(epoch: 9, iters: 10, time: 0.008, data: 0.001) G_A: 0.485 G_B: 0.202 D_A: 1.548 D_B: 0.407 cycle_A: 3.385 cycle_B: 3.264 feedback_A: 7.788 feedback_B: 4.818 idt_A: 1.103 idt_B: 1.637 
(epoch: 9, iters: 20, time: 0.008, data: 0.001) G_A: 0.001 G_B: 0.307 D_A: 0.558 D_B: 0.336 cycle_A: 3.213 cycle_B: 1.551 feedback_A: 7.130 feedback_B: 5.595 idt_A: 0.815 idt_B: 1.490 
(epoch: 9, iters: 30, time: 0.008, data: 0.001) G_A: 2.048 G_B: 0.434 D_A: 0.175 D_B: 0.132 cycle_A: 4.134 cycle_B: 1.600 feedback_A: 7.058 feedback_B: 5.912 idt_A: 0.902 idt_B: 1.442 
(epoch: 9, iters: 40, time: 0.008, data: 0.001) G_A: 0.013 G_B: 0.264 D_A: 0.915 D_B: 0.136 cycle_A: 3.034 cycle_B: 2.511 feedback_A: 7.213 feedback_B: 5.314 idt_A: 1.341 idt_B: 1.761 
(epoch: 9, iters: 50, time: 0.008, data: 0.001) G_A: 0.399 G_B: 0.957 D_A: 1.331 D_B: 0.158 cycle_A: 2.820 cycle_B: 1.680 feedback_A: 6.419 feedback_B: 5.447 idt_A: 0.894 idt_B: 1.390 
(epoch: 9, iters: 60, time: 0.008, data: 0.001) G_A: 0.370 G_B: 27.654 D_A: 0.293 D_B: 22.745 cycle_A: 2.780 cycle_B: 3.542 feedback_A: 5.748 feedback_B: 5.329 idt_A: 1.145 idt_B: 1.818 
(epoch: 9, iters: 70, time: 0.008, data: 0.001) G_A: 0.562 G_B: 4.164 D_A: 2.681 D_B: 0.589 cycle_A: 5.976 cycle_B: 2.502 feedback_A: 6.503 feedback_B: 5.413 idt_A: 1.045 idt_B: 1.810 
(epoch: 9, iters: 80, time: 0.008, data: 0.001) G_A: 1.343 G_B: 0.253 D_A: 0.193 D_B: 0.125 cycle_A: 7.091 cycle_B: 2.567 feedback_A: 6.729 feedback_B: 7.653 idt_A: 1.570 idt_B: 1.340 
(epoch: 9, iters: 90, time: 0.008, data: 0.001) G_A: 0.734 G_B: 0.596 D_A: 1.929 D_B: 1.488 cycle_A: 6.146 cycle_B: 2.890 feedback_A: 5.838 feedback_B: 7.300 idt_A: 1.392 idt_B: 2.298 
(epoch: 10, iters: 0, time: 0.008, data: 0.001) G_A: 0.064 G_B: 0.156 D_A: 0.808 D_B: 0.185 cycle_A: 4.732 cycle_B: 2.522 feedback_A: 6.809 feedback_B: 4.988 idt_A: 1.226 idt_B: 1.670 
(epoch: 10, iters: 10, time: 0.008, data: 0.001) G_A: 0.007 G_B: 0.815 D_A: 0.602 D_B: 0.079 cycle_A: 3.488 cycle_B: 1.856 feedback_A: 6.185 feedback_B: 4.170 idt_A: 1.010 idt_B: 1.583 
(epoch: 10, iters: 20, time: 0.008, data: 0.001) G_A: 4.010 G_B: 9.395 D_A: 1.082 D_B: 2.957 cycle_A: 2.209 cycle_B: 4.394 feedback_A: 5.895 feedback_B: 3.471 idt_A: 1.068 idt_B: 1.184 
(epoch: 10, iters: 30, time: 0.008, data: 0.001) G_A: 0.179 G_B: 0.469 D_A: 1.083 D_B: 0.240 cycle_A: 3.006 cycle_B: 2.354 feedback_A: 7.139 feedback_B: 4.127 idt_A: 1.153 idt_B: 1.138 
(epoch: 10, iters: 40, time: 0.008, data: 0.001) G_A: 3.759 G_B: 2.678 D_A: 0.844 D_B: 1.648 cycle_A: 2.586 cycle_B: 2.232 feedback_A: 6.474 feedback_B: 4.175 idt_A: 1.014 idt_B: 1.164 
(epoch: 10, iters: 50, time: 0.008, data: 0.001) G_A: 2.033 G_B: 0.337 D_A: 0.470 D_B: 0.203 cycle_A: 2.730 cycle_B: 1.831 feedback_A: 6.160 feedback_B: 4.238 idt_A: 0.949 idt_B: 1.204 
(epoch: 10, iters: 60, time: 0.008, data: 0.001) G_A: 4.078 G_B: 0.124 D_A: 5.238 D_B: 0.364 cycle_A: 3.991 cycle_B: 3.368 feedback_A: 6.556 feedback_B: 4.476 idt_A: 0.928 idt_B: 1.227 
(epoch: 10, iters: 70, time: 0.008, data: 0.001) G_A: 0.188 G_B: 0.376 D_A: 1.222 D_B: 2.463 cycle_A: 2.482 cycle_B: 2.192 feedback_A: 5.860 feedback_B: 3.968 idt_A: 1.111 idt_B: 1.159 
(epoch: 10, iters: 80, time: 0.008, data: 0.001) G_A: 0.559 G_B: 0.126 D_A: 0.044 D_B: 1.117 cycle_A: 2.888 cycle_B: 2.386 feedback_A: 6.820 feedback_B: 4.208 idt_A: 0.905 idt_B: 1.449 
(epoch: 10, iters: 90, time: 0.008, data: 0.001) G_A: 0.091 G_B: 6.219 D_A: 0.821 D_B: 2.458 cycle_A: 4.361 cycle_B: 2.897 feedback_A: 5.509 feedback_B: 6.819 idt_A: 0.988 idt_B: 1.840 
(epoch: 11, iters: 0, time: 0.010, data: 0.002) G_A: 0.565 G_B: 11.269 D_A: 0.381 D_B: 2.816 cycle_A: 4.321 cycle_B: 6.916 feedback_A: 6.748 feedback_B: 6.147 idt_A: 0.972 idt_B: 2.606 
(epoch: 11, iters: 10, time: 0.008, data: 0.001) G_A: 0.176 G_B: 0.088 D_A: 0.170 D_B: 0.440 cycle_A: 2.880 cycle_B: 2.975 feedback_A: 6.513 feedback_B: 5.446 idt_A: 1.020 idt_B: 1.337 
(epoch: 11, iters: 20, time: 0.008, data: 0.001) G_A: 0.189 G_B: 1.833 D_A: 0.641 D_B: 0.120 cycle_A: 2.462 cycle_B: 3.239 feedback_A: 6.151 feedback_B: 5.096 idt_A: 1.442 idt_B: 1.216 
(epoch: 11, iters: 30, time: 0.008, data: 0.001) G_A: 0.167 G_B: 0.140 D_A: 0.496 D_B: 0.947 cycle_A: 3.201 cycle_B: 2.500 feedback_A: 5.374 feedback_B: 5.018 idt_A: 1.049 idt_B: 1.592 
(epoch: 11, iters: 40, time: 0.009, data: 0.001) G_A: 0.001 G_B: 0.014 D_A: 0.685 D_B: 0.656 cycle_A: 2.221 cycle_B: 2.495 feedback_A: 5.177 feedback_B: 5.188 idt_A: 1.240 idt_B: 1.206 
(epoch: 11, iters: 50, time: 0.008, data: 0.001) G_A: 0.148 G_B: 0.184 D_A: 0.359 D_B: 1.027 cycle_A: 2.773 cycle_B: 1.928 feedback_A: 4.718 feedback_B: 4.090 idt_A: 0.864 idt_B: 1.221 
(epoch: 11, iters: 60, time: 0.008, data: 0.001) G_A: 0.332 G_B: 8.291 D_A: 1.273 D_B: 2.113 cycle_A: 3.633 cycle_B: 2.061 feedback_A: 4.613 feedback_B: 3.482 idt_A: 0.821 idt_B: 1.223 
