================ Training Loss (Sun Mar  2 18:05:41 2025) ================
(epoch: 3, iters: 20, time: 0.090, data: 0.191) D_A: 19.051 G_A: 0.122 cycle_A: 4.567 idt_A: 2.284 D_B: 3.251 G_B: 0.516 cycle_B: 4.567 idt_B: 2.671 median_A: 9.563 median_B: 8.961 
(epoch: 5, iters: 40, time: 0.089, data: 0.003) D_A: 3.725 G_A: 1.864 cycle_A: 3.406 idt_A: 1.360 D_B: 3.990 G_B: 0.021 cycle_B: 2.572 idt_B: 1.505 median_A: 8.413 median_B: 7.693 
(epoch: 8, iters: 20, time: 0.086, data: 0.218) D_A: 10.814 G_A: 9.955 cycle_A: 2.817 idt_A: 1.353 D_B: 1.988 G_B: 0.000 cycle_B: 2.598 idt_B: 1.502 median_A: 7.728 median_B: 7.544 
(epoch: 10, iters: 40, time: 0.086, data: 0.003) D_A: 1.365 G_A: 0.189 cycle_A: 2.163 idt_A: 1.012 D_B: 12.625 G_B: 0.058 cycle_B: 1.960 idt_B: 1.243 median_A: 7.516 median_B: 7.427 
(epoch: 13, iters: 20, time: 0.090, data: 0.185) D_A: 2.223 G_A: 0.367 cycle_A: 2.034 idt_A: 1.156 D_B: 4.789 G_B: 0.285 cycle_B: 2.094 idt_B: 1.378 median_A: 7.268 median_B: 7.156 
(epoch: 15, iters: 40, time: 0.090, data: 0.002) D_A: 6.893 G_A: 0.011 cycle_A: 2.430 idt_A: 0.985 D_B: 19.867 G_B: 1.272 cycle_B: 1.707 idt_B: 1.152 median_A: 6.807 median_B: 6.780 
(epoch: 18, iters: 20, time: 0.090, data: 0.191) D_A: 4.456 G_A: 0.250 cycle_A: 1.908 idt_A: 1.083 D_B: 0.911 G_B: 0.051 cycle_B: 2.291 idt_B: 1.422 median_A: 6.753 median_B: 6.927 
(epoch: 20, iters: 40, time: 0.089, data: 0.002) D_A: 19.991 G_A: 0.850 cycle_A: 2.464 idt_A: 0.973 D_B: 0.664 G_B: 0.352 cycle_B: 1.657 idt_B: 1.099 median_A: 6.417 median_B: 6.410 
(epoch: 23, iters: 20, time: 0.090, data: 0.245) D_A: 0.841 G_A: 0.031 cycle_A: 1.671 idt_A: 0.976 D_B: 2.812 G_B: 0.330 cycle_B: 1.676 idt_B: 1.222 median_A: 6.841 median_B: 6.426 
(epoch: 25, iters: 40, time: 0.090, data: 0.002) D_A: 3.700 G_A: 0.094 cycle_A: 1.604 idt_A: 0.856 D_B: 0.328 G_B: 0.050 cycle_B: 1.616 idt_B: 1.054 median_A: 6.511 median_B: 6.304 
(epoch: 28, iters: 20, time: 0.090, data: 0.186) D_A: 0.865 G_A: 0.098 cycle_A: 1.589 idt_A: 0.952 D_B: 5.627 G_B: 0.666 cycle_B: 1.532 idt_B: 1.118 median_A: 6.140 median_B: 6.525 
(epoch: 30, iters: 40, time: 0.093, data: 0.002) D_A: 2.227 G_A: 0.520 cycle_A: 2.704 idt_A: 0.819 D_B: 0.631 G_B: 0.091 cycle_B: 1.488 idt_B: 1.015 median_A: 6.538 median_B: 5.927 
(epoch: 33, iters: 20, time: 0.093, data: 0.207) D_A: 2.483 G_A: 1.677 cycle_A: 2.006 idt_A: 0.898 D_B: 0.043 G_B: 0.091 cycle_B: 1.462 idt_B: 1.074 median_A: 6.097 median_B: 6.236 
(epoch: 35, iters: 40, time: 0.090, data: 0.002) D_A: 0.117 G_A: 2.191 cycle_A: 2.715 idt_A: 0.944 D_B: 1.362 G_B: 0.364 cycle_B: 2.299 idt_B: 1.009 median_A: 6.054 median_B: 6.276 
(epoch: 38, iters: 20, time: 0.089, data: 0.212) D_A: 1.042 G_A: 0.058 cycle_A: 1.563 idt_A: 0.952 D_B: 0.877 G_B: 0.104 cycle_B: 1.329 idt_B: 1.032 median_A: 5.784 median_B: 6.469 
(epoch: 40, iters: 40, time: 0.090, data: 0.002) D_A: 0.109 G_A: 0.827 cycle_A: 1.716 idt_A: 0.730 D_B: 0.649 G_B: 0.012 cycle_B: 1.442 idt_B: 0.965 median_A: 6.009 median_B: 6.600 
(epoch: 43, iters: 20, time: 0.095, data: 0.195) D_A: 0.079 G_A: 0.035 cycle_A: 1.363 idt_A: 0.869 D_B: 0.180 G_B: 2.471 cycle_B: 1.921 idt_B: 1.012 median_A: 5.900 median_B: 6.648 
