================ Training Loss (Tue Mar 17 09:45:39 2026) ================
(epoch: 1, iters: 0, time: 0.411, data: 0.003) G_A: 1.771 G_B: 18.683 D_A: 2.831 D_B: 5.708 cycle_A: 32.833 cycle_B: 30.043 feedback_A: 16.209 feedback_B: 17.088 idt_A: 8.098 idt_B: 8.520 
(epoch: 2, iters: 0, time: 0.009, data: 0.001) G_A: 857.267 G_B: 18.503 D_A: 401.342 D_B: 5.453 cycle_A: 11.012 cycle_B: 7.973 feedback_A: 11.635 feedback_B: 12.334 idt_A: 5.289 idt_B: 5.870 
(epoch: 3, iters: 0, time: 0.009, data: 0.001) G_A: 104.187 G_B: 18.994 D_A: 77.684 D_B: 14.876 cycle_A: 6.425 cycle_B: 5.913 feedback_A: 9.986 feedback_B: 9.988 idt_A: 4.444 idt_B: 4.894 
(epoch: 4, iters: 0, time: 0.009, data: 0.001) G_A: 13.314 G_B: 9.065 D_A: 4.066 D_B: 13.007 cycle_A: 4.632 cycle_B: 5.430 feedback_A: 9.374 feedback_B: 9.805 idt_A: 3.933 idt_B: 4.335 
(epoch: 5, iters: 0, time: 0.009, data: 0.001) G_A: 0.536 G_B: 0.002 D_A: 0.948 D_B: 7.458 cycle_A: 3.746 cycle_B: 4.058 feedback_A: 8.957 feedback_B: 9.010 idt_A: 3.258 idt_B: 3.528 
(epoch: 6, iters: 0, time: 0.009, data: 0.001) G_A: 15.717 G_B: 9.721 D_A: 12.336 D_B: 10.322 cycle_A: 4.675 cycle_B: 3.867 feedback_A: 8.821 feedback_B: 9.299 idt_A: 2.597 idt_B: 3.279 
(epoch: 7, iters: 0, time: 0.009, data: 0.001) G_A: 6.969 G_B: 20.787 D_A: 3.339 D_B: 6.334 cycle_A: 4.192 cycle_B: 3.921 feedback_A: 8.509 feedback_B: 9.181 idt_A: 2.205 idt_B: 2.797 
(epoch: 8, iters: 0, time: 0.009, data: 0.001) G_A: 16.920 G_B: 0.122 D_A: 6.216 D_B: 9.962 cycle_A: 3.354 cycle_B: 4.081 feedback_A: 8.486 feedback_B: 8.711 idt_A: 1.978 idt_B: 2.225 
(epoch: 9, iters: 0, time: 0.009, data: 0.001) G_A: 2.106 G_B: 0.409 D_A: 12.004 D_B: 0.472 cycle_A: 3.415 cycle_B: 3.557 feedback_A: 8.765 feedback_B: 8.577 idt_A: 1.711 idt_B: 1.911 
(epoch: 10, iters: 0, time: 0.009, data: 0.001) G_A: 0.008 G_B: 0.008 D_A: 0.836 D_B: 3.020 cycle_A: 3.202 cycle_B: 2.908 feedback_A: 8.548 feedback_B: 8.357 idt_A: 1.402 idt_B: 1.683 
(epoch: 11, iters: 0, time: 0.011, data: 0.002) G_A: 7.445 G_B: 7.145 D_A: 3.365 D_B: 12.288 cycle_A: 3.558 cycle_B: 2.765 feedback_A: 8.617 feedback_B: 8.141 idt_A: 1.565 idt_B: 1.407 
