================ Training Loss (Tue Mar 17 11:27:50 2026) ================
(epoch: 1, iters: 0, time: 1.423, data: 0.004) G_A: 16.755 G_B: 7.990 D_A: 5.062 D_B: 9.430 cycle_A: 32.978 cycle_B: 30.468 feedback_A: 16.710 feedback_B: 17.144 idt_A: 8.043 idt_B: 8.816 
(epoch: 1, iters: 10, time: 0.009, data: 0.002) G_A: 247.540 G_B: 362.831 D_A: 140.670 D_B: 205.527 cycle_A: 11.366 cycle_B: 9.739 feedback_A: 12.221 feedback_B: 12.959 idt_A: 5.522 idt_B: 6.363 
(epoch: 2, iters: 0, time: 0.008, data: 0.001) G_A: 82.455 G_B: 21.747 D_A: 51.443 D_B: 16.254 cycle_A: 5.750 cycle_B: 6.022 feedback_A: 9.874 feedback_B: 11.147 idt_A: 5.071 idt_B: 4.889 
(epoch: 2, iters: 10, time: 0.008, data: 0.001) G_A: 68.593 G_B: 12.835 D_A: 26.516 D_B: 24.063 cycle_A: 6.976 cycle_B: 5.739 feedback_A: 9.732 feedback_B: 10.798 idt_A: 4.495 idt_B: 4.715 
(epoch: 3, iters: 0, time: 0.010, data: 0.002) G_A: 16.704 G_B: 0.175 D_A: 16.714 D_B: 6.788 cycle_A: 5.683 cycle_B: 5.210 feedback_A: 9.706 feedback_B: 10.122 idt_A: 4.142 idt_B: 4.081 
(epoch: 3, iters: 10, time: 0.007, data: 0.001) G_A: 4.299 G_B: 3.754 D_A: 1.675 D_B: 30.548 cycle_A: 4.718 cycle_B: 3.841 feedback_A: 9.270 feedback_B: 9.397 idt_A: 3.773 idt_B: 3.431 
(epoch: 4, iters: 0, time: 0.008, data: 0.001) G_A: 1.846 G_B: 0.824 D_A: 9.965 D_B: 9.123 cycle_A: 4.283 cycle_B: 4.601 feedback_A: 9.253 feedback_B: 8.719 idt_A: 3.498 idt_B: 2.934 
(epoch: 4, iters: 10, time: 0.008, data: 0.001) G_A: 5.962 G_B: 0.742 D_A: 7.187 D_B: 32.311 cycle_A: 4.662 cycle_B: 4.090 feedback_A: 9.177 feedback_B: 8.790 idt_A: 2.901 idt_B: 2.974 
(epoch: 5, iters: 0, time: 0.007, data: 0.001) G_A: 9.732 G_B: 0.461 D_A: 9.686 D_B: 6.643 cycle_A: 4.407 cycle_B: 4.085 feedback_A: 8.962 feedback_B: 8.744 idt_A: 2.887 idt_B: 2.435 
(epoch: 5, iters: 10, time: 0.007, data: 0.001) G_A: 1.060 G_B: 3.338 D_A: 24.130 D_B: 4.242 cycle_A: 3.652 cycle_B: 4.172 feedback_A: 8.802 feedback_B: 8.031 idt_A: 2.373 idt_B: 1.959 
(epoch: 6, iters: 0, time: 0.007, data: 0.001) G_A: 0.000 G_B: 60.423 D_A: 29.415 D_B: 22.940 cycle_A: 4.638 cycle_B: 4.701 feedback_A: 8.244 feedback_B: 8.226 idt_A: 2.256 idt_B: 2.126 
(epoch: 6, iters: 10, time: 0.007, data: 0.001) G_A: 32.412 G_B: 6.977 D_A: 54.603 D_B: 25.664 cycle_A: 4.880 cycle_B: 3.852 feedback_A: 8.851 feedback_B: 8.862 idt_A: 1.754 idt_B: 2.236 
(epoch: 7, iters: 0, time: 0.007, data: 0.001) G_A: 0.059 G_B: 1.154 D_A: 3.552 D_B: 30.908 cycle_A: 3.294 cycle_B: 3.348 feedback_A: 8.333 feedback_B: 8.070 idt_A: 1.810 idt_B: 1.652 
(epoch: 7, iters: 10, time: 0.007, data: 0.001) G_A: 1.140 G_B: 14.848 D_A: 142.201 D_B: 74.428 cycle_A: 3.393 cycle_B: 3.704 feedback_A: 8.476 feedback_B: 8.038 idt_A: 1.763 idt_B: 1.808 
(epoch: 8, iters: 0, time: 0.008, data: 0.001) G_A: 156.355 G_B: 6.362 D_A: 165.427 D_B: 6.210 cycle_A: 6.183 cycle_B: 3.463 feedback_A: 8.337 feedback_B: 8.451 idt_A: 2.081 idt_B: 1.835 
(epoch: 8, iters: 10, time: 0.008, data: 0.001) G_A: 0.027 G_B: 0.955 D_A: 7.986 D_B: 11.436 cycle_A: 3.131 cycle_B: 3.666 feedback_A: 7.992 feedback_B: 7.808 idt_A: 1.617 idt_B: 1.526 
(epoch: 9, iters: 0, time: 0.008, data: 0.001) G_A: 0.261 G_B: 0.945 D_A: 15.470 D_B: 13.770 cycle_A: 3.557 cycle_B: 2.829 feedback_A: 8.243 feedback_B: 8.424 idt_A: 1.509 idt_B: 2.013 
(epoch: 9, iters: 10, time: 0.008, data: 0.001) G_A: 0.517 G_B: 0.386 D_A: 4.998 D_B: 1.912 cycle_A: 3.856 cycle_B: 2.426 feedback_A: 8.173 feedback_B: 8.026 idt_A: 1.282 idt_B: 1.892 
(epoch: 10, iters: 0, time: 0.008, data: 0.001) G_A: 0.463 G_B: 1.681 D_A: 7.083 D_B: 0.044 cycle_A: 2.691 cycle_B: 3.795 feedback_A: 7.540 feedback_B: 7.859 idt_A: 1.524 idt_B: 1.429 
(epoch: 10, iters: 10, time: 0.007, data: 0.001) G_A: 6.459 G_B: 106.120 D_A: 1.765 D_B: 47.972 cycle_A: 4.825 cycle_B: 6.434 feedback_A: 8.284 feedback_B: 7.272 idt_A: 1.525 idt_B: 2.714 
(epoch: 11, iters: 0, time: 0.010, data: 0.002) G_A: 9.815 G_B: 65.672 D_A: 11.485 D_B: 64.551 cycle_A: 5.211 cycle_B: 5.271 feedback_A: 8.577 feedback_B: 8.320 idt_A: 1.655 idt_B: 2.699 
(epoch: 11, iters: 10, time: 0.008, data: 0.001) G_A: 8.039 G_B: 3.706 D_A: 1.813 D_B: 1.153 cycle_A: 3.666 cycle_B: 3.673 feedback_A: 8.108 feedback_B: 7.953 idt_A: 1.446 idt_B: 2.197 
(epoch: 12, iters: 0, time: 0.008, data: 0.001) G_A: 1.651 G_B: 0.584 D_A: 1.302 D_B: 0.029 cycle_A: 3.013 cycle_B: 3.244 feedback_A: 8.212 feedback_B: 7.665 idt_A: 1.218 idt_B: 1.925 
(epoch: 12, iters: 10, time: 0.008, data: 0.001) G_A: 0.222 G_B: 0.400 D_A: 2.651 D_B: 6.081 cycle_A: 2.563 cycle_B: 3.279 feedback_A: 8.153 feedback_B: 7.627 idt_A: 1.139 idt_B: 1.563 
(epoch: 13, iters: 0, time: 0.010, data: 0.002) G_A: 1.362 G_B: 0.878 D_A: 10.915 D_B: 27.082 cycle_A: 2.219 cycle_B: 3.735 feedback_A: 8.186 feedback_B: 7.710 idt_A: 1.733 idt_B: 1.265 
(epoch: 13, iters: 10, time: 0.008, data: 0.001) G_A: 5.930 G_B: 0.214 D_A: 50.539 D_B: 11.899 cycle_A: 2.943 cycle_B: 4.105 feedback_A: 7.835 feedback_B: 8.006 idt_A: 1.390 idt_B: 2.031 
