================ Training Loss (Sun Mar  2 15:12:19 2025) ================
(epoch: 5, iters: 20, time: 0.089, data: 0.180) D_A: 47.249 G_A: 7.693 cycle_A: 5.226 idt_A: 2.391 D_B: 38.208 G_B: 5.132 cycle_B: 4.479 idt_B: 2.646 median_A: 8.867 median_B: 9.380 
(epoch: 10, iters: 20, time: 0.090, data: 0.193) D_A: 0.365 G_A: 0.228 cycle_A: 3.452 idt_A: 1.547 D_B: 1.304 G_B: 0.004 cycle_B: 2.807 idt_B: 1.565 median_A: 8.018 median_B: 8.315 
(epoch: 15, iters: 20, time: 0.090, data: 0.235) D_A: 59.375 G_A: 0.006 cycle_A: 2.595 idt_A: 1.422 D_B: 0.961 G_B: 0.093 cycle_B: 2.340 idt_B: 1.401 median_A: 7.954 median_B: 7.895 
(epoch: 20, iters: 20, time: 0.090, data: 0.171) D_A: 5.151 G_A: 0.261 cycle_A: 2.327 idt_A: 1.310 D_B: 4.134 G_B: 0.055 cycle_B: 2.036 idt_B: 1.351 median_A: 7.796 median_B: 7.655 
(epoch: 25, iters: 20, time: 0.090, data: 0.181) D_A: 15.671 G_A: 0.437 cycle_A: 2.213 idt_A: 1.277 D_B: 0.772 G_B: 0.026 cycle_B: 2.318 idt_B: 1.308 median_A: 7.721 median_B: 7.407 
(epoch: 30, iters: 20, time: 0.090, data: 0.170) D_A: 0.215 G_A: 1.414 cycle_A: 2.094 idt_A: 1.216 D_B: 10.340 G_B: 0.929 cycle_B: 1.719 idt_B: 1.242 median_A: 7.610 median_B: 7.065 
(epoch: 35, iters: 20, time: 0.090, data: 0.184) D_A: 1.072 G_A: 0.043 cycle_A: 1.855 idt_A: 1.192 D_B: 4.858 G_B: 0.371 cycle_B: 1.482 idt_B: 1.168 median_A: 7.542 median_B: 6.819 
(epoch: 40, iters: 20, time: 0.089, data: 0.194) D_A: 1.148 G_A: 2.889 cycle_A: 2.153 idt_A: 1.149 D_B: 0.854 G_B: 0.003 cycle_B: 2.375 idt_B: 1.197 median_A: 7.233 median_B: 6.832 
(epoch: 45, iters: 20, time: 0.090, data: 0.175) D_A: 8.050 G_A: 0.347 cycle_A: 2.343 idt_A: 1.194 D_B: 2.259 G_B: 1.063 cycle_B: 1.199 idt_B: 1.091 median_A: 7.069 median_B: 7.136 
(epoch: 50, iters: 20, time: 0.090, data: 0.175) D_A: 1.929 G_A: 0.018 cycle_A: 2.009 idt_A: 1.098 D_B: 0.951 G_B: 0.065 cycle_B: 1.457 idt_B: 1.077 median_A: 6.882 median_B: 6.645 
(epoch: 55, iters: 20, time: 0.090, data: 0.240) D_A: 3.609 G_A: 0.142 cycle_A: 1.818 idt_A: 1.092 D_B: 1.295 G_B: 0.025 cycle_B: 1.360 idt_B: 1.050 median_A: 6.884 median_B: 6.679 
(epoch: 60, iters: 20, time: 0.090, data: 0.202) D_A: 6.169 G_A: 1.357 cycle_A: 1.657 idt_A: 1.002 D_B: 3.093 G_B: 0.464 cycle_B: 1.104 idt_B: 1.021 median_A: 6.909 median_B: 6.296 
(epoch: 65, iters: 20, time: 0.090, data: 0.199) D_A: 1.535 G_A: 0.001 cycle_A: 1.554 idt_A: 1.134 D_B: 0.390 G_B: 0.065 cycle_B: 1.088 idt_B: 1.042 median_A: 6.693 median_B: 6.487 
(epoch: 70, iters: 20, time: 0.090, data: 0.178) D_A: 0.700 G_A: 0.177 cycle_A: 1.728 idt_A: 0.985 D_B: 1.124 G_B: 0.319 cycle_B: 1.649 idt_B: 1.023 median_A: 6.730 median_B: 6.358 
(epoch: 75, iters: 20, time: 0.090, data: 0.196) D_A: 0.784 G_A: 0.005 cycle_A: 1.347 idt_A: 0.963 D_B: 1.211 G_B: 0.579 cycle_B: 1.060 idt_B: 0.949 median_A: 6.733 median_B: 6.302 
(epoch: 80, iters: 20, time: 0.090, data: 0.183) D_A: 0.008 G_A: 0.324 cycle_A: 1.265 idt_A: 0.914 D_B: 1.387 G_B: 0.028 cycle_B: 1.113 idt_B: 1.001 median_A: 6.659 median_B: 6.363 
(epoch: 85, iters: 20, time: 0.090, data: 0.196) D_A: 0.855 G_A: 0.290 cycle_A: 1.152 idt_A: 0.867 D_B: 0.470 G_B: 0.070 cycle_B: 1.071 idt_B: 1.015 median_A: 6.744 median_B: 6.401 
(epoch: 90, iters: 20, time: 0.089, data: 0.171) D_A: 0.300 G_A: 0.540 cycle_A: 1.476 idt_A: 0.857 D_B: 0.461 G_B: 0.007 cycle_B: 1.973 idt_B: 0.979 median_A: 6.764 median_B: 6.723 
(epoch: 95, iters: 20, time: 0.091, data: 0.186) D_A: 0.018 G_A: 3.340 cycle_A: 1.082 idt_A: 0.828 D_B: 0.162 G_B: 0.701 cycle_B: 1.196 idt_B: 0.878 median_A: 6.720 median_B: 6.821 
(epoch: 100, iters: 20, time: 0.090, data: 0.198) D_A: 0.215 G_A: 0.267 cycle_A: 1.537 idt_A: 0.886 D_B: 5.080 G_B: 2.973 cycle_B: 0.983 idt_B: 0.837 median_A: 6.808 median_B: 6.796 
(epoch: 105, iters: 20, time: 0.087, data: 0.296) D_A: 0.194 G_A: 0.237 cycle_A: 1.278 idt_A: 0.885 D_B: 0.880 G_B: 0.036 cycle_B: 1.652 idt_B: 0.833 median_A: 6.817 median_B: 7.153 
(epoch: 110, iters: 20, time: 0.089, data: 0.167) D_A: 0.864 G_A: 0.010 cycle_A: 1.110 idt_A: 0.884 D_B: 0.079 G_B: 0.992 cycle_B: 1.162 idt_B: 0.816 median_A: 6.824 median_B: 7.162 
(epoch: 115, iters: 20, time: 0.090, data: 0.169) D_A: 0.076 G_A: 0.800 cycle_A: 2.608 idt_A: 1.147 D_B: 0.544 G_B: 0.000 cycle_B: 1.893 idt_B: 0.849 median_A: 6.874 median_B: 6.762 
(epoch: 120, iters: 20, time: 0.089, data: 0.167) D_A: 0.118 G_A: 0.681 cycle_A: 1.284 idt_A: 0.911 D_B: 0.760 G_B: 1.803 cycle_B: 1.243 idt_B: 0.797 median_A: 6.821 median_B: 7.004 
(epoch: 125, iters: 20, time: 0.089, data: 0.156) D_A: 0.136 G_A: 0.095 cycle_A: 0.887 idt_A: 0.737 D_B: 0.578 G_B: 1.387 cycle_B: 1.358 idt_B: 0.734 median_A: 6.993 median_B: 7.212 
(epoch: 130, iters: 20, time: 0.089, data: 0.189) D_A: 0.269 G_A: 0.333 cycle_A: 0.816 idt_A: 0.695 D_B: 0.045 G_B: 0.790 cycle_B: 1.311 idt_B: 0.724 median_A: 7.161 median_B: 7.218 
(epoch: 135, iters: 20, time: 0.089, data: 0.190) D_A: 1.403 G_A: 1.979 cycle_A: 0.879 idt_A: 0.693 D_B: 1.524 G_B: 6.446 cycle_B: 1.522 idt_B: 0.837 median_A: 7.327 median_B: 7.356 
(epoch: 140, iters: 20, time: 0.090, data: 0.183) D_A: 1.165 G_A: 0.340 cycle_A: 1.018 idt_A: 0.706 D_B: 1.030 G_B: 1.623 cycle_B: 1.240 idt_B: 0.714 median_A: 7.349 median_B: 7.459 
(epoch: 145, iters: 20, time: 0.090, data: 0.185) D_A: 0.026 G_A: 0.678 cycle_A: 1.288 idt_A: 0.774 D_B: 1.563 G_B: 2.363 cycle_B: 1.876 idt_B: 0.669 median_A: 7.609 median_B: 7.765 
(epoch: 150, iters: 20, time: 0.089, data: 0.151) D_A: 0.416 G_A: 0.344 cycle_A: 1.039 idt_A: 0.617 D_B: 0.900 G_B: 0.010 cycle_B: 1.573 idt_B: 0.651 median_A: 7.395 median_B: 7.555 
(epoch: 155, iters: 20, time: 0.090, data: 0.275) D_A: 0.962 G_A: 0.063 cycle_A: 1.225 idt_A: 0.642 D_B: 1.832 G_B: 0.616 cycle_B: 1.185 idt_B: 0.615 median_A: 7.406 median_B: 7.636 
(epoch: 160, iters: 20, time: 0.090, data: 0.188) D_A: 0.057 G_A: 0.502 cycle_A: 1.304 idt_A: 0.549 D_B: 1.236 G_B: 0.327 cycle_B: 1.149 idt_B: 0.626 median_A: 7.508 median_B: 7.573 
(epoch: 165, iters: 20, time: 0.090, data: 0.190) D_A: 1.413 G_A: 0.393 cycle_A: 0.891 idt_A: 0.545 D_B: 1.626 G_B: 0.470 cycle_B: 1.186 idt_B: 0.589 median_A: 7.559 median_B: 7.487 
(epoch: 170, iters: 20, time: 0.089, data: 0.217) D_A: 3.204 G_A: 2.288 cycle_A: 1.137 idt_A: 0.539 D_B: 4.896 G_B: 1.256 cycle_B: 0.848 idt_B: 0.591 median_A: 7.633 median_B: 7.590 
(epoch: 175, iters: 20, time: 0.090, data: 0.177) D_A: 0.442 G_A: 0.061 cycle_A: 0.750 idt_A: 0.516 D_B: 0.065 G_B: 1.365 cycle_B: 1.397 idt_B: 0.559 median_A: 7.458 median_B: 7.495 
(epoch: 180, iters: 20, time: 0.090, data: 0.177) D_A: 0.164 G_A: 0.043 cycle_A: 1.208 idt_A: 0.535 D_B: 0.111 G_B: 1.997 cycle_B: 0.760 idt_B: 0.535 median_A: 7.493 median_B: 7.633 
(epoch: 185, iters: 20, time: 0.090, data: 0.189) D_A: 0.366 G_A: 1.563 cycle_A: 1.808 idt_A: 0.483 D_B: 0.250 G_B: 0.171 cycle_B: 1.803 idt_B: 0.493 median_A: 7.553 median_B: 7.464 
(epoch: 190, iters: 20, time: 0.090, data: 0.216) D_A: 0.521 G_A: 0.707 cycle_A: 1.182 idt_A: 0.494 D_B: 0.360 G_B: 1.074 cycle_B: 1.258 idt_B: 0.523 median_A: 7.482 median_B: 7.480 
(epoch: 195, iters: 20, time: 0.088, data: 0.174) D_A: 0.067 G_A: 0.007 cycle_A: 1.019 idt_A: 0.433 D_B: 0.789 G_B: 0.549 cycle_B: 1.882 idt_B: 0.503 median_A: 7.631 median_B: 7.536 
(epoch: 200, iters: 20, time: 0.089, data: 0.186) D_A: 0.006 G_A: 0.799 cycle_A: 0.946 idt_A: 0.357 D_B: 0.221 G_B: 0.551 cycle_B: 1.058 idt_B: 0.459 median_A: 7.594 median_B: 7.611 
