================ Training Loss (Sun Mar  2 14:52:27 2025) ================
(epoch: 10, iters: 10, time: 0.090, data: 0.188) D_A: 37.838 G_A: 14.029 cycle_A: 4.249 idt_A: 2.380 D_B: 47.233 G_B: 0.093 cycle_B: 4.215 idt_B: 2.666 median_A: 8.972 median_B: 9.135 
(epoch: 20, iters: 10, time: 0.090, data: 0.188) D_A: 3.027 G_A: 31.458 cycle_A: 3.994 idt_A: 1.516 D_B: 84.119 G_B: 0.200 cycle_B: 3.061 idt_B: 1.600 median_A: 8.214 median_B: 8.100 
(epoch: 30, iters: 10, time: 0.090, data: 0.192) D_A: 1.395 G_A: 4.092 cycle_A: 2.477 idt_A: 1.294 D_B: 0.197 G_B: 0.020 cycle_B: 2.212 idt_B: 1.304 median_A: 7.918 median_B: 7.812 
(epoch: 40, iters: 10, time: 0.088, data: 0.187) D_A: 1.029 G_A: 0.039 cycle_A: 1.898 idt_A: 1.175 D_B: 2.586 G_B: 1.478 cycle_B: 2.632 idt_B: 1.363 median_A: 7.384 median_B: 7.558 
(epoch: 50, iters: 10, time: 0.090, data: 0.204) D_A: 17.735 G_A: 0.044 cycle_A: 2.017 idt_A: 1.116 D_B: 1.463 G_B: 1.218 cycle_B: 2.123 idt_B: 1.211 median_A: 7.190 median_B: 7.490 
(epoch: 60, iters: 10, time: 0.089, data: 0.304) D_A: 1.144 G_A: 0.168 cycle_A: 2.371 idt_A: 1.076 D_B: 1.636 G_B: 1.131 cycle_B: 1.606 idt_B: 1.085 median_A: 6.861 median_B: 7.517 
(epoch: 70, iters: 10, time: 0.090, data: 0.177) D_A: 0.162 G_A: 0.415 cycle_A: 1.925 idt_A: 1.022 D_B: 3.414 G_B: 0.624 cycle_B: 1.350 idt_B: 1.056 median_A: 6.494 median_B: 7.419 
(epoch: 80, iters: 10, time: 0.090, data: 0.183) D_A: 1.562 G_A: 0.555 cycle_A: 1.468 idt_A: 1.048 D_B: 0.331 G_B: 0.040 cycle_B: 1.346 idt_B: 1.054 median_A: 6.215 median_B: 7.195 
(epoch: 90, iters: 10, time: 0.088, data: 0.190) D_A: 11.062 G_A: 0.123 cycle_A: 1.386 idt_A: 0.932 D_B: 0.511 G_B: 0.434 cycle_B: 1.511 idt_B: 1.055 median_A: 6.281 median_B: 7.024 
(epoch: 100, iters: 10, time: 0.088, data: 0.182) D_A: 9.029 G_A: 0.241 cycle_A: 1.247 idt_A: 0.897 D_B: 0.596 G_B: 0.008 cycle_B: 1.185 idt_B: 1.033 median_A: 6.233 median_B: 6.942 
(epoch: 110, iters: 10, time: 0.089, data: 0.255) D_A: 1.791 G_A: 0.173 cycle_A: 1.759 idt_A: 0.832 D_B: 0.844 G_B: 0.046 cycle_B: 1.323 idt_B: 0.927 median_A: 5.884 median_B: 6.788 
(epoch: 120, iters: 10, time: 0.090, data: 0.176) D_A: 0.468 G_A: 0.148 cycle_A: 1.177 idt_A: 0.838 D_B: 2.034 G_B: 0.038 cycle_B: 1.676 idt_B: 0.925 median_A: 6.104 median_B: 6.656 
(epoch: 130, iters: 10, time: 0.090, data: 0.187) D_A: 1.829 G_A: 1.151 cycle_A: 1.907 idt_A: 0.844 D_B: 1.775 G_B: 0.501 cycle_B: 1.367 idt_B: 0.921 median_A: 5.964 median_B: 6.861 
(epoch: 140, iters: 10, time: 0.090, data: 0.204) D_A: 1.237 G_A: 0.121 cycle_A: 1.149 idt_A: 0.901 D_B: 1.626 G_B: 0.160 cycle_B: 2.080 idt_B: 0.899 median_A: 6.113 median_B: 6.745 
(epoch: 150, iters: 10, time: 0.090, data: 0.188) D_A: 0.417 G_A: 1.129 cycle_A: 1.269 idt_A: 0.867 D_B: 0.275 G_B: 0.226 cycle_B: 1.505 idt_B: 0.890 median_A: 6.134 median_B: 6.496 
(epoch: 160, iters: 10, time: 0.089, data: 0.263) D_A: 0.886 G_A: 0.005 cycle_A: 1.210 idt_A: 0.863 D_B: 0.383 G_B: 0.747 cycle_B: 1.242 idt_B: 1.065 median_A: 6.329 median_B: 6.248 
(epoch: 170, iters: 10, time: 0.090, data: 0.167) D_A: 0.102 G_A: 0.336 cycle_A: 2.219 idt_A: 0.895 D_B: 1.437 G_B: 0.903 cycle_B: 1.703 idt_B: 0.895 median_A: 6.534 median_B: 6.206 
(epoch: 180, iters: 10, time: 0.090, data: 0.178) D_A: 1.866 G_A: 0.635 cycle_A: 1.298 idt_A: 0.790 D_B: 0.080 G_B: 0.359 cycle_B: 1.290 idt_B: 0.890 median_A: 6.646 median_B: 6.297 
(epoch: 190, iters: 10, time: 0.090, data: 0.178) D_A: 0.639 G_A: 0.402 cycle_A: 1.467 idt_A: 0.791 D_B: 1.005 G_B: 0.058 cycle_B: 1.121 idt_B: 0.894 median_A: 6.992 median_B: 6.192 
(epoch: 200, iters: 10, time: 0.090, data: 0.180) D_A: 0.126 G_A: 0.553 cycle_A: 1.242 idt_A: 0.762 D_B: 0.162 G_B: 0.126 cycle_B: 0.992 idt_B: 0.868 median_A: 6.816 median_B: 6.197 
(epoch: 210, iters: 10, time: 0.089, data: 0.300) D_A: 0.495 G_A: 1.887 cycle_A: 1.572 idt_A: 0.760 D_B: 0.501 G_B: 0.002 cycle_B: 0.830 idt_B: 0.893 median_A: 7.086 median_B: 6.161 
(epoch: 220, iters: 10, time: 0.090, data: 0.181) D_A: 0.834 G_A: 0.059 cycle_A: 1.785 idt_A: 0.774 D_B: 0.411 G_B: 0.013 cycle_B: 1.040 idt_B: 0.996 median_A: 7.439 median_B: 5.850 
(epoch: 230, iters: 10, time: 0.090, data: 0.180) D_A: 0.084 G_A: 1.979 cycle_A: 1.448 idt_A: 0.809 D_B: 0.327 G_B: 0.003 cycle_B: 1.503 idt_B: 0.928 median_A: 7.484 median_B: 5.991 
(epoch: 240, iters: 10, time: 0.091, data: 0.177) D_A: 0.196 G_A: 0.199 cycle_A: 1.159 idt_A: 0.691 D_B: 0.628 G_B: 0.004 cycle_B: 0.992 idt_B: 0.760 median_A: 7.512 median_B: 5.780 
(epoch: 250, iters: 10, time: 0.090, data: 0.162) D_A: 0.613 G_A: 0.000 cycle_A: 1.073 idt_A: 0.705 D_B: 0.270 G_B: 0.421 cycle_B: 1.173 idt_B: 0.806 median_A: 7.570 median_B: 5.658 
(epoch: 260, iters: 10, time: 0.090, data: 0.264) D_A: 0.251 G_A: 0.802 cycle_A: 1.004 idt_A: 0.766 D_B: 0.270 G_B: 0.127 cycle_B: 0.865 idt_B: 0.893 median_A: 7.466 median_B: 5.638 
(epoch: 270, iters: 10, time: 0.089, data: 0.190) D_A: 0.970 G_A: 0.796 cycle_A: 1.608 idt_A: 0.717 D_B: 0.491 G_B: 0.726 cycle_B: 1.094 idt_B: 0.778 median_A: 7.392 median_B: 5.605 
(epoch: 280, iters: 10, time: 0.089, data: 0.185) D_A: 0.213 G_A: 1.682 cycle_A: 1.050 idt_A: 0.636 D_B: 0.319 G_B: 0.515 cycle_B: 1.049 idt_B: 0.688 median_A: 7.276 median_B: 5.648 
(epoch: 290, iters: 10, time: 0.093, data: 0.174) D_A: 0.168 G_A: 1.774 cycle_A: 1.385 idt_A: 0.732 D_B: 0.216 G_B: 0.285 cycle_B: 0.894 idt_B: 0.746 median_A: 7.135 median_B: 5.560 
(epoch: 300, iters: 10, time: 0.090, data: 0.173) D_A: 0.687 G_A: 1.603 cycle_A: 1.310 idt_A: 0.573 D_B: 1.179 G_B: 4.222 cycle_B: 1.282 idt_B: 0.667 median_A: 6.753 median_B: 5.530 
(epoch: 310, iters: 10, time: 0.088, data: 0.289) D_A: 0.074 G_A: 0.013 cycle_A: 1.048 idt_A: 0.571 D_B: 0.995 G_B: 2.946 cycle_B: 2.771 idt_B: 0.818 median_A: 6.346 median_B: 5.595 
(epoch: 320, iters: 10, time: 0.090, data: 0.176) D_A: 0.732 G_A: 0.540 cycle_A: 2.078 idt_A: 0.541 D_B: 0.764 G_B: 1.017 cycle_B: 1.255 idt_B: 0.686 median_A: 5.210 median_B: 5.518 
(epoch: 330, iters: 10, time: 0.090, data: 0.166) D_A: 2.330 G_A: 1.338 cycle_A: 1.946 idt_A: 0.780 D_B: 0.008 G_B: 0.538 cycle_B: 2.211 idt_B: 0.683 median_A: 3.495 median_B: 4.087 
(epoch: 340, iters: 10, time: 0.090, data: 0.167) D_A: 0.670 G_A: 0.010 cycle_A: 1.919 idt_A: 0.498 D_B: 1.220 G_B: 2.244 cycle_B: 2.010 idt_B: 0.611 median_A: 2.582 median_B: 2.333 
(epoch: 350, iters: 10, time: 0.090, data: 0.186) D_A: 0.703 G_A: 0.159 cycle_A: 3.329 idt_A: 0.648 D_B: 0.349 G_B: 0.134 cycle_B: 3.485 idt_B: 0.817 median_A: 2.023 median_B: 2.166 
(epoch: 360, iters: 10, time: 0.090, data: 0.295) D_A: 0.575 G_A: 0.000 cycle_A: 1.795 idt_A: 0.535 D_B: 1.008 G_B: 0.000 cycle_B: 1.922 idt_B: 0.673 median_A: 1.875 median_B: 1.559 
(epoch: 370, iters: 10, time: 0.088, data: 0.167) D_A: 0.831 G_A: 0.060 cycle_A: 1.455 idt_A: 0.457 D_B: 0.203 G_B: 0.012 cycle_B: 1.317 idt_B: 0.512 median_A: 1.861 median_B: 1.114 
(epoch: 380, iters: 10, time: 0.090, data: 0.170) D_A: 0.504 G_A: 0.005 cycle_A: 2.261 idt_A: 0.549 D_B: 0.549 G_B: 0.611 cycle_B: 2.570 idt_B: 0.575 median_A: 1.578 median_B: 1.609 
(epoch: 390, iters: 10, time: 0.090, data: 0.177) D_A: 0.440 G_A: 0.117 cycle_A: 1.683 idt_A: 0.442 D_B: 0.348 G_B: 0.134 cycle_B: 1.550 idt_B: 0.553 median_A: 1.269 median_B: 1.224 
(epoch: 400, iters: 10, time: 0.093, data: 0.179) D_A: 0.320 G_A: 0.274 cycle_A: 1.469 idt_A: 0.493 D_B: 0.380 G_B: 0.271 cycle_B: 1.899 idt_B: 0.607 median_A: 1.103 median_B: 1.253 
(epoch: 410, iters: 10, time: 0.090, data: 0.252) D_A: 0.233 G_A: 0.265 cycle_A: 2.367 idt_A: 0.586 D_B: 0.294 G_B: 0.274 cycle_B: 2.669 idt_B: 0.522 median_A: 1.226 median_B: 1.369 
(epoch: 420, iters: 10, time: 0.090, data: 0.172) D_A: 0.155 G_A: 0.152 cycle_A: 1.384 idt_A: 0.445 D_B: 0.231 G_B: 0.284 cycle_B: 1.395 idt_B: 0.443 median_A: 0.849 median_B: 0.837 
(epoch: 430, iters: 10, time: 0.090, data: 0.185) D_A: 0.264 G_A: 0.298 cycle_A: 0.892 idt_A: 0.371 D_B: 0.284 G_B: 0.183 cycle_B: 0.963 idt_B: 0.432 median_A: 0.653 median_B: 0.765 
(epoch: 440, iters: 10, time: 0.089, data: 0.161) D_A: 0.289 G_A: 0.224 cycle_A: 0.661 idt_A: 0.342 D_B: 0.291 G_B: 0.253 cycle_B: 0.831 idt_B: 0.407 median_A: 0.614 median_B: 0.531 
(epoch: 450, iters: 10, time: 0.090, data: 0.165) D_A: 0.193 G_A: 0.293 cycle_A: 0.829 idt_A: 0.344 D_B: 0.261 G_B: 0.247 cycle_B: 1.070 idt_B: 0.340 median_A: 0.565 median_B: 0.693 
(epoch: 460, iters: 10, time: 0.090, data: 0.262) D_A: 0.266 G_A: 0.246 cycle_A: 0.469 idt_A: 0.256 D_B: 0.266 G_B: 0.318 cycle_B: 0.537 idt_B: 0.317 median_A: 0.446 median_B: 0.449 
