================ Training Loss (Sun Mar  2 15:48:20 2025) ================
(epoch: 5, iters: 20, time: 0.090, data: 0.169) D_A: 32.036 G_A: 0.310 cycle_A: 4.812 idt_A: 2.607 D_B: 8.410 G_B: 65.570 cycle_B: 4.462 idt_B: 2.847 median_A: 9.415 median_B: 9.071 
(epoch: 10, iters: 20, time: 0.089, data: 0.204) D_A: 5.187 G_A: 4.559 cycle_A: 3.762 idt_A: 1.739 D_B: 62.113 G_B: 1.113 cycle_B: 3.240 idt_B: 1.995 median_A: 8.541 median_B: 7.940 
(epoch: 15, iters: 20, time: 0.090, data: 0.188) D_A: 8.023 G_A: 2.022 cycle_A: 3.252 idt_A: 1.551 D_B: 13.592 G_B: 0.023 cycle_B: 2.648 idt_B: 1.786 median_A: 8.182 median_B: 7.812 
(epoch: 20, iters: 20, time: 0.090, data: 0.190) D_A: 20.624 G_A: 3.792 cycle_A: 2.825 idt_A: 1.459 D_B: 14.595 G_B: 0.327 cycle_B: 3.158 idt_B: 1.758 median_A: 7.923 median_B: 7.720 
(epoch: 25, iters: 20, time: 0.090, data: 0.169) D_A: 8.357 G_A: 0.003 cycle_A: 2.141 idt_A: 1.338 D_B: 58.628 G_B: 0.686 cycle_B: 2.151 idt_B: 1.589 median_A: 8.132 median_B: 7.575 
(epoch: 30, iters: 20, time: 0.088, data: 0.206) D_A: 0.135 G_A: 0.045 cycle_A: 1.991 idt_A: 1.305 D_B: 18.306 G_B: 0.049 cycle_B: 2.283 idt_B: 1.548 median_A: 7.807 median_B: 7.283 
(epoch: 35, iters: 20, time: 0.091, data: 0.160) D_A: 0.936 G_A: 0.220 cycle_A: 1.473 idt_A: 1.252 D_B: 2.135 G_B: 0.226 cycle_B: 2.046 idt_B: 1.472 median_A: 7.363 median_B: 7.193 
(epoch: 40, iters: 20, time: 0.090, data: 0.192) D_A: 1.462 G_A: 1.485 cycle_A: 1.196 idt_A: 1.214 D_B: 0.136 G_B: 1.887 cycle_B: 1.419 idt_B: 1.415 median_A: 7.494 median_B: 7.059 
(epoch: 45, iters: 20, time: 0.090, data: 0.195) D_A: 2.628 G_A: 0.393 cycle_A: 1.330 idt_A: 1.146 D_B: 3.248 G_B: 0.219 cycle_B: 1.400 idt_B: 1.374 median_A: 7.210 median_B: 7.047 
(epoch: 50, iters: 20, time: 0.090, data: 0.205) D_A: 0.225 G_A: 0.112 cycle_A: 1.118 idt_A: 1.131 D_B: 0.192 G_B: 0.321 cycle_B: 1.610 idt_B: 1.293 median_A: 6.931 median_B: 6.943 
(epoch: 55, iters: 20, time: 0.090, data: 0.253) D_A: 8.566 G_A: 0.393 cycle_A: 1.075 idt_A: 1.154 D_B: 2.686 G_B: 1.696 cycle_B: 2.003 idt_B: 1.342 median_A: 6.642 median_B: 6.838 
