================ Training Loss (Sun Mar  2 18:27:56 2025) ================
(epoch: 3, iters: 20, time: 0.087, data: 0.186) D_A: 10.967 G_A: 16.595 cycle_A: 5.540 idt_A: 2.325 D_B: 34.250 G_B: 1.631 cycle_B: 4.552 idt_B: 3.009 median_A: 9.176 median_B: 9.089 
(epoch: 5, iters: 40, time: 0.092, data: 0.002) D_A: 1739.303 G_A: 6.046 cycle_A: 3.808 idt_A: 1.765 D_B: 17.330 G_B: 0.164 cycle_B: 3.463 idt_B: 1.996 median_A: 8.309 median_B: 7.961 
(epoch: 8, iters: 20, time: 0.090, data: 0.219) D_A: 6.833 G_A: 0.437 cycle_A: 3.374 idt_A: 1.370 D_B: 0.311 G_B: 0.061 cycle_B: 2.796 idt_B: 1.952 median_A: 7.841 median_B: 7.314 
(epoch: 10, iters: 40, time: 0.090, data: 0.003) D_A: 3.090 G_A: 0.006 cycle_A: 2.787 idt_A: 1.506 D_B: 25.592 G_B: 0.332 cycle_B: 2.563 idt_B: 1.667 median_A: 7.851 median_B: 7.604 
(epoch: 13, iters: 20, time: 0.091, data: 0.200) D_A: 11.981 G_A: 1.349 cycle_A: 2.650 idt_A: 1.196 D_B: 1.287 G_B: 0.204 cycle_B: 2.131 idt_B: 1.780 median_A: 7.009 median_B: 6.926 
(epoch: 15, iters: 40, time: 0.089, data: 0.003) D_A: 9.029 G_A: 0.291 cycle_A: 2.358 idt_A: 1.312 D_B: 1.954 G_B: 0.239 cycle_B: 2.157 idt_B: 1.511 median_A: 6.791 median_B: 7.186 
(epoch: 18, iters: 20, time: 0.090, data: 0.215) D_A: 1.984 G_A: 0.614 cycle_A: 2.079 idt_A: 1.116 D_B: 5.563 G_B: 0.175 cycle_B: 2.037 idt_B: 1.631 median_A: 6.347 median_B: 6.589 
(epoch: 20, iters: 40, time: 0.094, data: 0.003) D_A: 1.378 G_A: 1.109 cycle_A: 2.319 idt_A: 1.297 D_B: 0.102 G_B: 0.005 cycle_B: 2.209 idt_B: 1.385 median_A: 6.141 median_B: 6.558 
(epoch: 23, iters: 20, time: 0.093, data: 0.203) D_A: 3.643 G_A: 0.122 cycle_A: 2.096 idt_A: 1.077 D_B: 0.132 G_B: 0.575 cycle_B: 2.178 idt_B: 1.494 median_A: 5.895 median_B: 6.387 
(epoch: 25, iters: 40, time: 0.091, data: 0.002) D_A: 2.575 G_A: 0.434 cycle_A: 1.935 idt_A: 1.123 D_B: 2.686 G_B: 1.025 cycle_B: 1.813 idt_B: 1.237 median_A: 5.804 median_B: 6.400 
(epoch: 28, iters: 20, time: 0.094, data: 0.177) D_A: 2.258 G_A: 1.023 cycle_A: 1.648 idt_A: 1.039 D_B: 0.635 G_B: 0.414 cycle_B: 1.945 idt_B: 1.417 median_A: 5.679 median_B: 6.124 
(epoch: 30, iters: 40, time: 0.091, data: 0.003) D_A: 0.333 G_A: 0.037 cycle_A: 1.806 idt_A: 1.069 D_B: 0.487 G_B: 0.011 cycle_B: 1.654 idt_B: 1.175 median_A: 5.910 median_B: 6.150 
(epoch: 33, iters: 20, time: 0.090, data: 0.212) D_A: 0.321 G_A: 0.042 cycle_A: 1.328 idt_A: 1.018 D_B: 0.183 G_B: 1.525 cycle_B: 1.847 idt_B: 1.343 median_A: 5.923 median_B: 5.816 
(epoch: 35, iters: 40, time: 0.093, data: 0.003) D_A: 1.106 G_A: 0.064 cycle_A: 1.751 idt_A: 0.973 D_B: 0.010 G_B: 0.000 cycle_B: 1.605 idt_B: 1.164 median_A: 6.163 median_B: 6.052 
(epoch: 38, iters: 20, time: 0.090, data: 0.227) D_A: 0.531 G_A: 0.527 cycle_A: 1.434 idt_A: 0.963 D_B: 0.019 G_B: 0.057 cycle_B: 2.097 idt_B: 1.281 median_A: 6.184 median_B: 5.730 
(epoch: 40, iters: 40, time: 0.090, data: 0.003) D_A: 0.254 G_A: 0.278 cycle_A: 1.788 idt_A: 0.959 D_B: 1.439 G_B: 0.819 cycle_B: 1.748 idt_B: 1.155 median_A: 6.755 median_B: 6.001 
(epoch: 43, iters: 20, time: 0.093, data: 0.203) D_A: 0.128 G_A: 0.261 cycle_A: 1.332 idt_A: 1.005 D_B: 0.011 G_B: 0.022 cycle_B: 1.772 idt_B: 1.223 median_A: 6.700 median_B: 5.684 
(epoch: 45, iters: 40, time: 0.090, data: 0.002) D_A: 0.486 G_A: 0.010 cycle_A: 1.688 idt_A: 0.884 D_B: 1.186 G_B: 0.289 cycle_B: 1.508 idt_B: 0.976 median_A: 7.038 median_B: 5.732 
(epoch: 48, iters: 20, time: 0.091, data: 0.201) D_A: 0.156 G_A: 0.560 cycle_A: 1.284 idt_A: 0.874 D_B: 0.068 G_B: 0.535 cycle_B: 1.716 idt_B: 1.175 median_A: 7.077 median_B: 5.582 
(epoch: 50, iters: 40, time: 0.089, data: 0.002) D_A: 0.989 G_A: 0.884 cycle_A: 1.719 idt_A: 0.930 D_B: 0.093 G_B: 0.077 cycle_B: 1.606 idt_B: 1.000 median_A: 7.311 median_B: 5.780 
