================ Training Loss (Sun Mar  2 15:24:13 2025) ================
(epoch: 5, iters: 20, time: 0.089, data: 0.204) D_A: 10.003 G_A: 5.164 cycle_A: 4.374 idt_A: 2.023 D_B: 2.567 G_B: 5.295 cycle_B: 3.815 idt_B: 2.138 median_A: 9.061 median_B: 8.929 
(epoch: 10, iters: 20, time: 0.090, data: 0.196) D_A: 3.688 G_A: 0.893 cycle_A: 3.082 idt_A: 1.321 D_B: 23.602 G_B: 3.604 cycle_B: 3.235 idt_B: 1.512 median_A: 8.096 median_B: 8.017 
(epoch: 15, iters: 20, time: 0.092, data: 0.208) D_A: 2.876 G_A: 0.276 cycle_A: 2.467 idt_A: 1.183 D_B: 13.327 G_B: 2.453 cycle_B: 2.196 idt_B: 1.300 median_A: 7.786 median_B: 7.686 
(epoch: 20, iters: 20, time: 0.090, data: 0.207) D_A: 10.249 G_A: 0.211 cycle_A: 2.548 idt_A: 1.136 D_B: 1.165 G_B: 0.072 cycle_B: 1.931 idt_B: 1.280 median_A: 7.970 median_B: 7.635 
(epoch: 25, iters: 20, time: 0.090, data: 0.183) D_A: 24.825 G_A: 1.965 cycle_A: 2.538 idt_A: 1.112 D_B: 62.484 G_B: 0.326 cycle_B: 1.982 idt_B: 1.179 median_A: 7.896 median_B: 7.302 
(epoch: 30, iters: 20, time: 0.091, data: 0.209) D_A: 0.698 G_A: 0.012 cycle_A: 2.184 idt_A: 1.041 D_B: 0.700 G_B: 0.051 cycle_B: 2.152 idt_B: 1.134 median_A: 7.950 median_B: 7.356 
(epoch: 35, iters: 20, time: 0.090, data: 0.203) D_A: 29.834 G_A: 0.282 cycle_A: 1.946 idt_A: 0.970 D_B: 41.605 G_B: 0.027 cycle_B: 1.635 idt_B: 1.096 median_A: 7.735 median_B: 7.034 
(epoch: 40, iters: 20, time: 0.090, data: 0.185) D_A: 0.888 G_A: 0.378 cycle_A: 1.849 idt_A: 0.979 D_B: 0.777 G_B: 0.089 cycle_B: 2.694 idt_B: 1.142 median_A: 7.677 median_B: 6.835 
(epoch: 45, iters: 20, time: 0.090, data: 0.180) D_A: 29.115 G_A: 0.015 cycle_A: 2.315 idt_A: 0.943 D_B: 4.633 G_B: 0.393 cycle_B: 1.746 idt_B: 1.084 median_A: 7.542 median_B: 6.685 
(epoch: 50, iters: 20, time: 0.090, data: 0.201) D_A: 2.333 G_A: 0.200 cycle_A: 2.618 idt_A: 0.959 D_B: 2.149 G_B: 0.016 cycle_B: 1.454 idt_B: 1.071 median_A: 7.222 median_B: 6.518 
(epoch: 55, iters: 20, time: 0.089, data: 0.250) D_A: 3.472 G_A: 0.072 cycle_A: 2.014 idt_A: 0.982 D_B: 0.597 G_B: 0.056 cycle_B: 1.387 idt_B: 1.007 median_A: 7.093 median_B: 6.222 
