================ Training Loss (Sun Mar  2 17:22:49 2025) ================
(epoch: 3, iters: 20, time: 0.089, data: 0.181) D_A: 1.271 G_A: 18.352 cycle_A: 4.207 idt_A: 2.455 D_B: 3.089 G_B: 9.823 cycle_B: 4.404 idt_B: 2.578 median_A: 9.540 median_B: 9.308 
(epoch: 5, iters: 40, time: 0.090, data: 0.002) D_A: 7.672 G_A: 16.702 cycle_A: 5.270 idt_A: 1.854 D_B: 36.885 G_B: 27.430 cycle_B: 3.731 idt_B: 1.982 median_A: 8.192 median_B: 7.855 
(epoch: 8, iters: 20, time: 0.089, data: 0.192) D_A: 19.578 G_A: 0.196 cycle_A: 2.594 idt_A: 1.248 D_B: 32.402 G_B: 0.198 cycle_B: 3.786 idt_B: 1.549 median_A: 7.832 median_B: 7.577 
(epoch: 10, iters: 40, time: 0.092, data: 0.002) D_A: 3.308 G_A: 0.004 cycle_A: 2.454 idt_A: 1.420 D_B: 7.181 G_B: 0.158 cycle_B: 2.460 idt_B: 1.439 median_A: 7.912 median_B: 7.456 
(epoch: 13, iters: 20, time: 0.090, data: 0.168) D_A: 0.853 G_A: 0.241 cycle_A: 2.201 idt_A: 1.135 D_B: 13.879 G_B: 0.001 cycle_B: 1.971 idt_B: 1.121 median_A: 7.477 median_B: 6.834 
(epoch: 15, iters: 40, time: 0.090, data: 0.002) D_A: 1.264 G_A: 0.088 cycle_A: 1.991 idt_A: 1.282 D_B: 4.969 G_B: 0.470 cycle_B: 1.994 idt_B: 1.278 median_A: 7.516 median_B: 6.708 
(epoch: 18, iters: 20, time: 0.092, data: 0.214) D_A: 0.392 G_A: 0.141 cycle_A: 1.757 idt_A: 1.028 D_B: 0.673 G_B: 0.011 cycle_B: 1.813 idt_B: 1.085 median_A: 6.735 median_B: 6.219 
(epoch: 20, iters: 40, time: 0.090, data: 0.003) D_A: 5.051 G_A: 0.471 cycle_A: 1.870 idt_A: 1.200 D_B: 3.744 G_B: 0.044 cycle_B: 2.158 idt_B: 1.227 median_A: 6.366 median_B: 6.212 
(epoch: 23, iters: 20, time: 0.090, data: 0.209) D_A: 0.830 G_A: 0.012 cycle_A: 1.742 idt_A: 0.984 D_B: 0.744 G_B: 0.136 cycle_B: 1.921 idt_B: 0.979 median_A: 5.550 median_B: 5.873 
(epoch: 25, iters: 40, time: 0.091, data: 0.002) D_A: 0.339 G_A: 3.012 cycle_A: 2.097 idt_A: 1.138 D_B: 0.700 G_B: 3.753 cycle_B: 1.863 idt_B: 1.130 median_A: 5.996 median_B: 5.898 
(epoch: 28, iters: 20, time: 0.090, data: 0.200) D_A: 11.255 G_A: 0.267 cycle_A: 1.780 idt_A: 0.947 D_B: 0.064 G_B: 0.009 cycle_B: 1.675 idt_B: 0.914 median_A: 5.217 median_B: 5.931 
(epoch: 30, iters: 40, time: 0.090, data: 0.002) D_A: 4.279 G_A: 0.042 cycle_A: 1.796 idt_A: 1.145 D_B: 1.703 G_B: 1.463 cycle_B: 1.739 idt_B: 1.054 median_A: 5.600 median_B: 6.118 
(epoch: 33, iters: 20, time: 0.090, data: 0.205) D_A: 1.496 G_A: 0.285 cycle_A: 1.668 idt_A: 0.921 D_B: 0.973 G_B: 0.074 cycle_B: 1.976 idt_B: 0.920 median_A: 5.342 median_B: 6.073 
(epoch: 35, iters: 40, time: 0.090, data: 0.002) D_A: 1.057 G_A: 0.202 cycle_A: 1.749 idt_A: 1.111 D_B: 0.770 G_B: 0.247 cycle_B: 1.949 idt_B: 0.997 median_A: 5.616 median_B: 6.319 
(epoch: 38, iters: 20, time: 0.090, data: 0.166) D_A: 0.242 G_A: 0.004 cycle_A: 1.643 idt_A: 0.843 D_B: 1.480 G_B: 0.701 cycle_B: 1.538 idt_B: 0.895 median_A: 5.589 median_B: 6.087 
(epoch: 40, iters: 40, time: 0.091, data: 0.002) D_A: 0.451 G_A: 0.238 cycle_A: 1.979 idt_A: 1.026 D_B: 1.807 G_B: 0.429 cycle_B: 1.649 idt_B: 0.998 median_A: 5.812 median_B: 6.263 
(epoch: 43, iters: 20, time: 0.090, data: 0.174) D_A: 0.019 G_A: 0.940 cycle_A: 1.692 idt_A: 0.827 D_B: 0.226 G_B: 2.663 cycle_B: 1.514 idt_B: 0.839 median_A: 5.709 median_B: 6.242 
(epoch: 45, iters: 40, time: 0.092, data: 0.002) D_A: 0.142 G_A: 0.013 cycle_A: 1.515 idt_A: 0.949 D_B: 0.032 G_B: 1.233 cycle_B: 1.849 idt_B: 0.953 median_A: 6.421 median_B: 6.493 
(epoch: 48, iters: 20, time: 0.090, data: 0.206) D_A: 0.883 G_A: 1.041 cycle_A: 2.042 idt_A: 0.841 D_B: 0.588 G_B: 0.246 cycle_B: 1.501 idt_B: 0.852 median_A: 6.404 median_B: 6.416 
(epoch: 50, iters: 40, time: 0.090, data: 0.003) D_A: 0.221 G_A: 1.547 cycle_A: 2.552 idt_A: 1.008 D_B: 0.114 G_B: 0.030 cycle_B: 1.704 idt_B: 0.908 median_A: 6.953 median_B: 6.579 
(epoch: 53, iters: 20, time: 0.090, data: 0.190) D_A: 1.306 G_A: 0.945 cycle_A: 1.532 idt_A: 0.791 D_B: 0.063 G_B: 0.615 cycle_B: 1.877 idt_B: 0.894 median_A: 6.914 median_B: 6.483 
(epoch: 55, iters: 40, time: 0.090, data: 0.002) D_A: 0.448 G_A: 0.003 cycle_A: 1.486 idt_A: 0.867 D_B: 0.109 G_B: 0.818 cycle_B: 1.704 idt_B: 1.017 median_A: 7.116 median_B: 6.612 
