================ Training Loss (Tue Mar 17 11:39:15 2026) ================
(epoch: 1, iters: 0, time: 0.400, data: 0.005) G_A: 0.408 G_B: 20.538 D_A: 2.754 D_B: 15.431 cycle_A: 33.048 cycle_B: 30.310 feedback_A: 16.486 feedback_B: 17.747 idt_A: 8.185 idt_B: 8.746 
(epoch: 10, iters: 0, time: 0.008, data: 0.001) G_A: 1.378 G_B: 0.841 D_A: 3.133 D_B: 0.585 cycle_A: 3.210 cycle_B: 2.913 feedback_A: 8.704 feedback_B: 7.736 idt_A: 1.539 idt_B: 1.786 
(epoch: 10, iters: 10, time: 0.008, data: 0.001) G_A: 6.381 G_B: 3.505 D_A: 18.128 D_B: 61.083 cycle_A: 4.158 cycle_B: 2.738 feedback_A: 8.079 feedback_B: 7.812 idt_A: 1.344 idt_B: 1.515 
(epoch: 10, iters: 20, time: 0.008, data: 0.001) G_A: 0.068 G_B: 2.393 D_A: 24.278 D_B: 11.647 cycle_A: 2.698 cycle_B: 3.228 feedback_A: 8.550 feedback_B: 7.908 idt_A: 1.515 idt_B: 1.507 
(epoch: 11, iters: 0, time: 0.013, data: 0.003) G_A: 0.508 G_B: 4.572 D_A: 1.522 D_B: 28.675 cycle_A: 2.277 cycle_B: 2.884 feedback_A: 8.009 feedback_B: 7.840 idt_A: 1.238 idt_B: 1.336 
(epoch: 11, iters: 10, time: 0.009, data: 0.002) G_A: 0.611 G_B: 0.896 D_A: 4.276 D_B: 2.172 cycle_A: 3.320 cycle_B: 3.308 feedback_A: 8.073 feedback_B: 7.496 idt_A: 1.912 idt_B: 1.320 
(epoch: 11, iters: 20, time: 0.008, data: 0.001) G_A: 2.222 G_B: 2.227 D_A: 3.956 D_B: 0.430 cycle_A: 2.546 cycle_B: 2.339 feedback_A: 8.365 feedback_B: 7.567 idt_A: 1.299 idt_B: 1.536 
(epoch: 12, iters: 0, time: 0.008, data: 0.001) G_A: 0.094 G_B: 2.043 D_A: 16.687 D_B: 5.992 cycle_A: 2.287 cycle_B: 3.098 feedback_A: 7.917 feedback_B: 7.164 idt_A: 1.489 idt_B: 1.317 
(epoch: 12, iters: 10, time: 0.009, data: 0.001) G_A: 8.387 G_B: 30.391 D_A: 7.647 D_B: 11.166 cycle_A: 3.069 cycle_B: 3.739 feedback_A: 7.716 feedback_B: 7.030 idt_A: 1.577 idt_B: 1.407 
(epoch: 12, iters: 20, time: 0.009, data: 0.002) G_A: 0.083 G_B: 2.565 D_A: 0.838 D_B: 2.096 cycle_A: 2.840 cycle_B: 2.519 feedback_A: 7.994 feedback_B: 7.517 idt_A: 1.385 idt_B: 1.514 
(epoch: 13, iters: 0, time: 0.010, data: 0.002) G_A: 0.141 G_B: 0.518 D_A: 1.271 D_B: 0.457 cycle_A: 2.787 cycle_B: 2.144 feedback_A: 7.951 feedback_B: 7.477 idt_A: 1.182 idt_B: 1.390 
(epoch: 13, iters: 10, time: 0.008, data: 0.001) G_A: 0.128 G_B: 0.356 D_A: 0.971 D_B: 5.746 cycle_A: 2.401 cycle_B: 1.695 feedback_A: 8.020 feedback_B: 7.442 idt_A: 1.012 idt_B: 1.206 
(epoch: 13, iters: 20, time: 0.007, data: 0.001) G_A: 0.169 G_B: 0.183 D_A: 0.581 D_B: 2.006 cycle_A: 2.458 cycle_B: 3.351 feedback_A: 7.468 feedback_B: 7.122 idt_A: 1.240 idt_B: 1.332 
(epoch: 14, iters: 0, time: 0.008, data: 0.001) G_A: 24.864 G_B: 0.592 D_A: 8.621 D_B: 4.408 cycle_A: 2.598 cycle_B: 2.228 feedback_A: 7.318 feedback_B: 7.165 idt_A: 0.937 idt_B: 1.336 
(epoch: 14, iters: 10, time: 0.008, data: 0.001) G_A: 0.064 G_B: 14.513 D_A: 5.774 D_B: 5.067 cycle_A: 2.772 cycle_B: 3.355 feedback_A: 7.542 feedback_B: 7.049 idt_A: 1.713 idt_B: 1.337 
(epoch: 14, iters: 20, time: 0.008, data: 0.001) G_A: 2.549 G_B: 0.775 D_A: 3.531 D_B: 0.422 cycle_A: 2.647 cycle_B: 2.808 feedback_A: 6.957 feedback_B: 6.846 idt_A: 1.535 idt_B: 1.452 
(epoch: 15, iters: 0, time: 0.008, data: 0.001) G_A: 0.000 G_B: 3.148 D_A: 0.687 D_B: 3.880 cycle_A: 2.569 cycle_B: 3.315 feedback_A: 6.739 feedback_B: 6.806 idt_A: 1.097 idt_B: 1.560 
(epoch: 15, iters: 10, time: 0.008, data: 0.001) G_A: 1.033 G_B: 5.755 D_A: 1.714 D_B: 1.229 cycle_A: 2.694 cycle_B: 2.664 feedback_A: 6.794 feedback_B: 6.938 idt_A: 1.284 idt_B: 1.516 
(epoch: 15, iters: 20, time: 0.008, data: 0.001) G_A: 0.045 G_B: 3.988 D_A: 1.736 D_B: 1.129 cycle_A: 3.815 cycle_B: 2.240 feedback_A: 6.538 feedback_B: 6.425 idt_A: 1.334 idt_B: 1.471 
(epoch: 16, iters: 0, time: 0.008, data: 0.001) G_A: 11.378 G_B: 3.583 D_A: 5.014 D_B: 2.412 cycle_A: 2.943 cycle_B: 2.127 feedback_A: 6.671 feedback_B: 6.315 idt_A: 1.210 idt_B: 1.259 
(epoch: 16, iters: 10, time: 0.008, data: 0.001) G_A: 2.674 G_B: 14.688 D_A: 0.808 D_B: 9.437 cycle_A: 2.741 cycle_B: 2.456 feedback_A: 6.458 feedback_B: 6.502 idt_A: 1.237 idt_B: 1.599 
(epoch: 16, iters: 20, time: 0.008, data: 0.001) G_A: 0.095 G_B: 1.142 D_A: 0.357 D_B: 0.092 cycle_A: 2.466 cycle_B: 2.512 feedback_A: 6.521 feedback_B: 6.442 idt_A: 1.308 idt_B: 1.242 
(epoch: 17, iters: 10, time: 0.008, data: 0.001) G_A: 0.102 G_B: 1.925 D_A: 0.424 D_B: 0.769 cycle_A: 2.728 cycle_B: 2.197 feedback_A: 7.830 feedback_B: 7.463 idt_A: 1.174 idt_B: 1.317 
(epoch: 17, iters: 20, time: 0.008, data: 0.001) G_A: 0.108 G_B: 0.266 D_A: 3.375 D_B: 1.807 cycle_A: 2.326 cycle_B: 2.467 feedback_A: 8.069 feedback_B: 7.455 idt_A: 1.214 idt_B: 1.210 
(epoch: 18, iters: 0, time: 0.009, data: 0.001) G_A: 0.001 G_B: 0.677 D_A: 0.765 D_B: 1.340 cycle_A: 2.827 cycle_B: 2.363 feedback_A: 8.104 feedback_B: 7.639 idt_A: 1.373 idt_B: 1.530 
(epoch: 18, iters: 10, time: 0.009, data: 0.001) G_A: 0.107 G_B: 1.847 D_A: 2.883 D_B: 3.545 cycle_A: 3.275 cycle_B: 3.327 feedback_A: 8.733 feedback_B: 7.503 idt_A: 1.690 idt_B: 1.517 
(epoch: 18, iters: 20, time: 0.008, data: 0.001) G_A: 0.399 G_B: 0.590 D_A: 0.972 D_B: 0.986 cycle_A: 2.515 cycle_B: 2.386 feedback_A: 7.998 feedback_B: 7.489 idt_A: 1.248 idt_B: 1.205 
(epoch: 19, iters: 0, time: 0.008, data: 0.001) G_A: 0.134 G_B: 0.326 D_A: 0.319 D_B: 0.303 cycle_A: 2.693 cycle_B: 1.975 feedback_A: 7.882 feedback_B: 7.279 idt_A: 1.135 idt_B: 1.363 
(epoch: 19, iters: 10, time: 0.008, data: 0.001) G_A: 0.312 G_B: 0.207 D_A: 0.644 D_B: 1.367 cycle_A: 2.745 cycle_B: 2.311 feedback_A: 8.345 feedback_B: 7.507 idt_A: 1.279 idt_B: 1.442 
(epoch: 19, iters: 20, time: 0.013, data: 0.002) G_A: 2.040 G_B: 0.499 D_A: 0.315 D_B: 0.135 cycle_A: 2.770 cycle_B: 2.460 feedback_A: 8.257 feedback_B: 7.464 idt_A: 1.329 idt_B: 1.347 
(epoch: 20, iters: 0, time: 0.013, data: 0.002) G_A: 0.179 G_B: 0.689 D_A: 1.038 D_B: 0.017 cycle_A: 3.180 cycle_B: 2.684 feedback_A: 8.114 feedback_B: 7.338 idt_A: 1.411 idt_B: 1.610 
(epoch: 20, iters: 10, time: 0.011, data: 0.002) G_A: 0.083 G_B: 1.829 D_A: 0.885 D_B: 1.182 cycle_A: 2.937 cycle_B: 2.855 feedback_A: 8.235 feedback_B: 7.524 idt_A: 1.412 idt_B: 1.596 
(epoch: 20, iters: 20, time: 0.012, data: 0.002) G_A: 1.058 G_B: 0.287 D_A: 0.258 D_B: 0.733 cycle_A: 2.539 cycle_B: 2.504 feedback_A: 7.900 feedback_B: 7.150 idt_A: 1.167 idt_B: 1.421 
(epoch: 21, iters: 0, time: 0.012, data: 0.004) G_A: 2.083 G_B: 0.001 D_A: 0.156 D_B: 0.950 cycle_A: 2.452 cycle_B: 2.838 feedback_A: 8.193 feedback_B: 6.942 idt_A: 1.210 idt_B: 1.460 
(epoch: 21, iters: 10, time: 0.008, data: 0.001) G_A: 3.458 G_B: 0.199 D_A: 4.098 D_B: 0.179 cycle_A: 3.031 cycle_B: 2.309 feedback_A: 8.148 feedback_B: 6.927 idt_A: 1.219 idt_B: 1.518 
(epoch: 21, iters: 20, time: 0.008, data: 0.001) G_A: 1.660 G_B: 5.200 D_A: 0.373 D_B: 5.454 cycle_A: 2.408 cycle_B: 2.851 feedback_A: 7.759 feedback_B: 6.698 idt_A: 1.146 idt_B: 1.442 
(epoch: 22, iters: 0, time: 0.008, data: 0.001) G_A: 0.523 G_B: 2.367 D_A: 0.046 D_B: 0.255 cycle_A: 2.500 cycle_B: 2.673 feedback_A: 8.013 feedback_B: 6.683 idt_A: 1.354 idt_B: 1.430 
(epoch: 22, iters: 10, time: 0.008, data: 0.001) G_A: 1.242 G_B: 0.861 D_A: 0.086 D_B: 0.392 cycle_A: 2.649 cycle_B: 2.513 feedback_A: 7.675 feedback_B: 6.575 idt_A: 1.496 idt_B: 1.530 
(epoch: 22, iters: 20, time: 0.008, data: 0.001) G_A: 1.993 G_B: 0.004 D_A: 0.704 D_B: 1.047 cycle_A: 3.034 cycle_B: 2.849 feedback_A: 7.647 feedback_B: 6.617 idt_A: 1.400 idt_B: 1.727 
(epoch: 23, iters: 0, time: 0.008, data: 0.001) G_A: 0.079 G_B: 3.405 D_A: 0.769 D_B: 1.020 cycle_A: 2.906 cycle_B: 2.406 feedback_A: 7.159 feedback_B: 6.618 idt_A: 1.250 idt_B: 1.712 
(epoch: 23, iters: 10, time: 0.011, data: 0.002) G_A: 1.617 G_B: 0.371 D_A: 1.485 D_B: 0.088 cycle_A: 2.840 cycle_B: 3.324 feedback_A: 7.749 feedback_B: 6.698 idt_A: 1.712 idt_B: 1.430 
(epoch: 23, iters: 20, time: 0.008, data: 0.001) G_A: 0.614 G_B: 1.444 D_A: 1.785 D_B: 0.256 cycle_A: 2.702 cycle_B: 2.456 feedback_A: 7.133 feedback_B: 6.734 idt_A: 1.400 idt_B: 1.281 
(epoch: 24, iters: 0, time: 0.008, data: 0.001) G_A: 0.752 G_B: 1.143 D_A: 0.017 D_B: 0.681 cycle_A: 3.104 cycle_B: 2.540 feedback_A: 6.768 feedback_B: 6.786 idt_A: 1.293 idt_B: 1.623 
(epoch: 24, iters: 10, time: 0.008, data: 0.001) G_A: 5.395 G_B: 1.581 D_A: 0.878 D_B: 2.826 cycle_A: 2.588 cycle_B: 2.876 feedback_A: 6.558 feedback_B: 6.551 idt_A: 1.163 idt_B: 1.384 
(epoch: 24, iters: 20, time: 0.008, data: 0.001) G_A: 0.504 G_B: 0.129 D_A: 0.105 D_B: 0.929 cycle_A: 2.678 cycle_B: 2.437 feedback_A: 6.371 feedback_B: 6.262 idt_A: 1.236 idt_B: 1.337 
(epoch: 25, iters: 0, time: 0.008, data: 0.001) G_A: 5.984 G_B: 0.000 D_A: 1.165 D_B: 0.555 cycle_A: 3.142 cycle_B: 2.302 feedback_A: 6.426 feedback_B: 6.225 idt_A: 1.170 idt_B: 1.624 
(epoch: 25, iters: 10, time: 0.008, data: 0.001) G_A: 0.592 G_B: 1.651 D_A: 0.860 D_B: 2.233 cycle_A: 2.968 cycle_B: 2.532 feedback_A: 5.947 feedback_B: 5.949 idt_A: 1.294 idt_B: 1.452 
(epoch: 25, iters: 20, time: 0.008, data: 0.001) G_A: 3.794 G_B: 0.683 D_A: 0.499 D_B: 1.779 cycle_A: 2.944 cycle_B: 2.578 feedback_A: 5.497 feedback_B: 5.627 idt_A: 1.161 idt_B: 1.543 
(epoch: 26, iters: 0, time: 0.008, data: 0.001) G_A: 3.215 G_B: 1.039 D_A: 4.017 D_B: 2.408 cycle_A: 3.363 cycle_B: 2.944 feedback_A: 5.563 feedback_B: 5.441 idt_A: 1.305 idt_B: 1.538 
(epoch: 26, iters: 10, time: 0.008, data: 0.001) G_A: 1.787 G_B: 1.493 D_A: 0.081 D_B: 0.048 cycle_A: 3.198 cycle_B: 2.301 feedback_A: 5.671 feedback_B: 5.069 idt_A: 1.139 idt_B: 1.577 
(epoch: 26, iters: 20, time: 0.008, data: 0.001) G_A: 0.204 G_B: 0.000 D_A: 0.258 D_B: 0.542 cycle_A: 2.834 cycle_B: 2.715 feedback_A: 5.480 feedback_B: 5.072 idt_A: 1.319 idt_B: 1.416 
(epoch: 27, iters: 0, time: 0.008, data: 0.001) G_A: 1.736 G_B: 0.041 D_A: 0.053 D_B: 0.871 cycle_A: 2.967 cycle_B: 2.705 feedback_A: 5.377 feedback_B: 5.295 idt_A: 1.108 idt_B: 1.359 
(epoch: 27, iters: 10, time: 0.008, data: 0.001) G_A: 1.360 G_B: 6.500 D_A: 2.721 D_B: 1.991 cycle_A: 3.840 cycle_B: 2.764 feedback_A: 5.211 feedback_B: 5.058 idt_A: 1.396 idt_B: 1.499 
(epoch: 27, iters: 20, time: 0.008, data: 0.001) G_A: 0.419 G_B: 1.329 D_A: 1.597 D_B: 0.077 cycle_A: 2.748 cycle_B: 2.681 feedback_A: 5.353 feedback_B: 4.381 idt_A: 1.212 idt_B: 1.136 
(epoch: 28, iters: 0, time: 0.008, data: 0.001) G_A: 2.427 G_B: 0.098 D_A: 0.238 D_B: 1.010 cycle_A: 2.606 cycle_B: 2.207 feedback_A: 4.832 feedback_B: 4.253 idt_A: 1.064 idt_B: 1.125 
(epoch: 28, iters: 10, time: 0.008, data: 0.001) G_A: 3.703 G_B: 3.988 D_A: 0.715 D_B: 4.893 cycle_A: 3.546 cycle_B: 3.375 feedback_A: 4.694 feedback_B: 4.741 idt_A: 1.477 idt_B: 1.990 
(epoch: 28, iters: 20, time: 0.008, data: 0.001) G_A: 1.811 G_B: 4.625 D_A: 4.685 D_B: 6.529 cycle_A: 3.276 cycle_B: 3.966 feedback_A: 4.440 feedback_B: 4.608 idt_A: 1.290 idt_B: 1.382 
(epoch: 29, iters: 0, time: 0.011, data: 0.002) G_A: 1.609 G_B: 0.006 D_A: 0.130 D_B: 0.601 cycle_A: 2.986 cycle_B: 2.890 feedback_A: 4.322 feedback_B: 4.426 idt_A: 1.182 idt_B: 1.262 
(epoch: 29, iters: 10, time: 0.009, data: 0.001) G_A: 0.007 G_B: 6.790 D_A: 0.600 D_B: 6.797 cycle_A: 3.047 cycle_B: 3.015 feedback_A: 3.807 feedback_B: 3.777 idt_A: 1.263 idt_B: 1.311 
(epoch: 29, iters: 20, time: 0.011, data: 0.002) G_A: 7.388 G_B: 0.834 D_A: 7.220 D_B: 0.006 cycle_A: 3.073 cycle_B: 2.988 feedback_A: 3.814 feedback_B: 3.540 idt_A: 1.354 idt_B: 1.265 
(epoch: 30, iters: 0, time: 0.011, data: 0.002) G_A: 2.082 G_B: 0.658 D_A: 1.069 D_B: 1.921 cycle_A: 2.819 cycle_B: 2.779 feedback_A: 3.389 feedback_B: 3.708 idt_A: 1.104 idt_B: 1.216 
(epoch: 30, iters: 10, time: 0.010, data: 0.002) G_A: 2.508 G_B: 0.561 D_A: 3.387 D_B: 1.024 cycle_A: 3.001 cycle_B: 2.698 feedback_A: 4.039 feedback_B: 3.143 idt_A: 1.175 idt_B: 1.178 
(epoch: 30, iters: 20, time: 0.011, data: 0.003) G_A: 0.864 G_B: 1.323 D_A: 1.896 D_B: 0.541 cycle_A: 3.123 cycle_B: 2.632 feedback_A: 3.154 feedback_B: 3.355 idt_A: 1.105 idt_B: 1.511 
(epoch: 31, iters: 0, time: 0.009, data: 0.002) G_A: 0.358 G_B: 5.258 D_A: 1.287 D_B: 2.995 cycle_A: 2.955 cycle_B: 2.837 feedback_A: 3.072 feedback_B: 3.309 idt_A: 1.216 idt_B: 1.316 
(epoch: 31, iters: 10, time: 0.008, data: 0.001) G_A: 0.001 G_B: 0.056 D_A: 0.539 D_B: 0.355 cycle_A: 2.722 cycle_B: 2.399 feedback_A: 3.004 feedback_B: 2.718 idt_A: 1.069 idt_B: 1.102 
(epoch: 31, iters: 20, time: 0.008, data: 0.001) G_A: 1.207 G_B: 8.225 D_A: 1.148 D_B: 2.993 cycle_A: 2.868 cycle_B: 2.513 feedback_A: 3.082 feedback_B: 3.166 idt_A: 0.994 idt_B: 1.049 
(epoch: 32, iters: 0, time: 0.008, data: 0.001) G_A: 0.118 G_B: 9.014 D_A: 1.769 D_B: 7.541 cycle_A: 2.746 cycle_B: 2.689 feedback_A: 3.338 feedback_B: 2.798 idt_A: 1.265 idt_B: 1.197 
(epoch: 32, iters: 10, time: 0.008, data: 0.001) G_A: 0.008 G_B: 0.581 D_A: 1.165 D_B: 0.183 cycle_A: 3.730 cycle_B: 3.644 feedback_A: 2.912 feedback_B: 4.764 idt_A: 1.354 idt_B: 1.336 
(epoch: 32, iters: 20, time: 0.008, data: 0.001) G_A: 0.158 G_B: 0.081 D_A: 2.351 D_B: 1.305 cycle_A: 3.190 cycle_B: 3.557 feedback_A: 3.637 feedback_B: 3.430 idt_A: 1.605 idt_B: 1.462 
(epoch: 33, iters: 0, time: 0.008, data: 0.001) G_A: 0.328 G_B: 1.054 D_A: 1.237 D_B: 1.577 cycle_A: 2.873 cycle_B: 2.721 feedback_A: 2.691 feedback_B: 3.124 idt_A: 1.123 idt_B: 1.451 
(epoch: 33, iters: 10, time: 0.008, data: 0.001) G_A: 0.260 G_B: 2.341 D_A: 0.128 D_B: 2.477 cycle_A: 2.688 cycle_B: 2.620 feedback_A: 2.672 feedback_B: 3.038 idt_A: 1.098 idt_B: 1.261 
(epoch: 33, iters: 20, time: 0.008, data: 0.001) G_A: 0.124 G_B: 1.555 D_A: 0.969 D_B: 2.539 cycle_A: 2.715 cycle_B: 2.557 feedback_A: 2.600 feedback_B: 2.850 idt_A: 0.997 idt_B: 1.432 
(epoch: 34, iters: 0, time: 0.008, data: 0.001) G_A: 0.933 G_B: 8.109 D_A: 2.572 D_B: 5.764 cycle_A: 2.583 cycle_B: 2.682 feedback_A: 2.760 feedback_B: 2.945 idt_A: 1.216 idt_B: 1.256 
(epoch: 34, iters: 10, time: 0.008, data: 0.001) G_A: 5.440 G_B: 0.330 D_A: 3.894 D_B: 1.312 cycle_A: 2.482 cycle_B: 2.322 feedback_A: 2.433 feedback_B: 2.748 idt_A: 0.968 idt_B: 1.240 
(epoch: 34, iters: 20, time: 0.008, data: 0.001) G_A: 1.594 G_B: 0.707 D_A: 0.705 D_B: 1.713 cycle_A: 2.340 cycle_B: 2.413 feedback_A: 2.770 feedback_B: 2.508 idt_A: 1.023 idt_B: 1.148 
(epoch: 35, iters: 0, time: 0.009, data: 0.001) G_A: 2.772 G_B: 2.184 D_A: 3.938 D_B: 1.793 cycle_A: 2.668 cycle_B: 3.022 feedback_A: 2.926 feedback_B: 3.125 idt_A: 1.394 idt_B: 1.244 
(epoch: 35, iters: 10, time: 0.008, data: 0.001) G_A: 6.712 G_B: 0.199 D_A: 2.256 D_B: 1.365 cycle_A: 2.595 cycle_B: 2.549 feedback_A: 2.362 feedback_B: 3.099 idt_A: 1.026 idt_B: 1.431 
(epoch: 35, iters: 20, time: 0.008, data: 0.001) G_A: 1.430 G_B: 1.066 D_A: 2.952 D_B: 0.823 cycle_A: 2.553 cycle_B: 2.711 feedback_A: 2.752 feedback_B: 2.792 idt_A: 1.215 idt_B: 1.264 
(epoch: 36, iters: 0, time: 0.008, data: 0.001) G_A: 0.036 G_B: 0.017 D_A: 0.489 D_B: 0.735 cycle_A: 2.440 cycle_B: 2.140 feedback_A: 2.255 feedback_B: 2.775 idt_A: 0.876 idt_B: 1.251 
(epoch: 36, iters: 10, time: 0.008, data: 0.001) G_A: 1.475 G_B: 0.124 D_A: 2.864 D_B: 1.535 cycle_A: 2.656 cycle_B: 2.375 feedback_A: 2.747 feedback_B: 2.878 idt_A: 0.986 idt_B: 1.407 
(epoch: 36, iters: 20, time: 0.008, data: 0.001) G_A: 0.089 G_B: 0.000 D_A: 0.882 D_B: 1.859 cycle_A: 2.519 cycle_B: 2.112 feedback_A: 2.179 feedback_B: 2.499 idt_A: 0.940 idt_B: 1.396 
