================ Training Loss (Sun Mar  2 20:27:52 2025) ================
(epoch: 2, iters: 50, time: 0.090, data: 0.166) D_A: 59.629 G_A: 0.295 cycle_A: 4.696 idt_A: 2.180 D_B: 71.045 G_B: 7.430 cycle_B: 4.327 idt_B: 2.632 median_A: 9.110 median_B: 9.106 
(epoch: 4, iters: 50, time: 0.090, data: 0.185) D_A: 22.561 G_A: 3.886 cycle_A: 3.731 idt_A: 1.567 D_B: 0.774 G_B: 0.124 cycle_B: 2.991 idt_B: 1.639 median_A: 8.160 median_B: 8.116 
(epoch: 6, iters: 50, time: 0.090, data: 0.201) D_A: 2.151 G_A: 0.065 cycle_A: 2.744 idt_A: 1.275 D_B: 7.609 G_B: 0.041 cycle_B: 2.620 idt_B: 1.540 median_A: 7.773 median_B: 7.758 
(epoch: 8, iters: 50, time: 0.090, data: 0.202) D_A: 1.788 G_A: 0.079 cycle_A: 2.308 idt_A: 1.149 D_B: 31.397 G_B: 15.008 cycle_B: 4.406 idt_B: 1.892 median_A: 7.615 median_B: 7.399 
(epoch: 10, iters: 50, time: 0.089, data: 0.194) D_A: 12.488 G_A: 0.957 cycle_A: 2.206 idt_A: 1.101 D_B: 25.559 G_B: 1.631 cycle_B: 2.012 idt_B: 1.375 median_A: 6.814 median_B: 7.051 
(epoch: 12, iters: 50, time: 0.090, data: 0.196) D_A: 1.344 G_A: 0.000 cycle_A: 2.377 idt_A: 1.148 D_B: 0.124 G_B: 0.354 cycle_B: 2.096 idt_B: 1.304 median_A: 6.509 median_B: 6.821 
(epoch: 14, iters: 50, time: 0.089, data: 0.194) D_A: 5.211 G_A: 0.482 cycle_A: 2.116 idt_A: 1.132 D_B: 3.740 G_B: 1.174 cycle_B: 2.074 idt_B: 1.283 median_A: 6.347 median_B: 6.499 
(epoch: 16, iters: 50, time: 0.090, data: 0.193) D_A: 0.959 G_A: 0.002 cycle_A: 1.951 idt_A: 1.072 D_B: 1.347 G_B: 0.344 cycle_B: 1.717 idt_B: 1.242 median_A: 5.829 median_B: 5.994 
(epoch: 18, iters: 50, time: 0.090, data: 0.171) D_A: 1.132 G_A: 0.253 cycle_A: 1.966 idt_A: 0.949 D_B: 0.225 G_B: 0.522 cycle_B: 1.695 idt_B: 1.181 median_A: 5.550 median_B: 5.885 
(epoch: 20, iters: 50, time: 0.091, data: 0.189) D_A: 0.909 G_A: 0.236 cycle_A: 1.891 idt_A: 0.914 D_B: 0.895 G_B: 0.002 cycle_B: 1.620 idt_B: 1.164 median_A: 5.448 median_B: 5.593 
(epoch: 22, iters: 50, time: 0.090, data: 0.177) D_A: 1.240 G_A: 0.699 cycle_A: 1.890 idt_A: 0.923 D_B: 0.201 G_B: 0.269 cycle_B: 1.726 idt_B: 1.138 median_A: 5.365 median_B: 5.801 
(epoch: 24, iters: 50, time: 0.089, data: 0.198) D_A: 0.811 G_A: 0.039 cycle_A: 2.119 idt_A: 0.872 D_B: 0.441 G_B: 0.828 cycle_B: 1.575 idt_B: 1.087 median_A: 5.326 median_B: 5.653 
(epoch: 26, iters: 50, time: 0.092, data: 0.197) D_A: 0.926 G_A: 0.056 cycle_A: 1.859 idt_A: 0.930 D_B: 0.054 G_B: 0.602 cycle_B: 1.624 idt_B: 1.070 median_A: 5.372 median_B: 5.920 
(epoch: 28, iters: 50, time: 0.090, data: 0.183) D_A: 0.171 G_A: 0.446 cycle_A: 2.084 idt_A: 0.903 D_B: 1.359 G_B: 0.396 cycle_B: 1.657 idt_B: 1.081 median_A: 5.630 median_B: 6.106 
(epoch: 30, iters: 50, time: 0.089, data: 0.185) D_A: 0.786 G_A: 0.341 cycle_A: 1.953 idt_A: 0.851 D_B: 0.389 G_B: 0.040 cycle_B: 1.622 idt_B: 1.056 median_A: 5.875 median_B: 6.238 
(epoch: 32, iters: 50, time: 0.090, data: 0.176) D_A: 2.407 G_A: 0.840 cycle_A: 1.880 idt_A: 0.999 D_B: 0.010 G_B: 0.959 cycle_B: 1.687 idt_B: 1.029 median_A: 6.117 median_B: 6.605 
(epoch: 34, iters: 50, time: 0.089, data: 0.168) D_A: 2.232 G_A: 0.963 cycle_A: 1.813 idt_A: 0.843 D_B: 0.138 G_B: 0.225 cycle_B: 1.624 idt_B: 1.017 median_A: 6.431 median_B: 6.839 
(epoch: 36, iters: 50, time: 0.089, data: 0.207) D_A: 1.142 G_A: 1.189 cycle_A: 2.182 idt_A: 0.834 D_B: 0.055 G_B: 0.327 cycle_B: 1.689 idt_B: 1.007 median_A: 6.581 median_B: 7.005 
(epoch: 38, iters: 50, time: 0.090, data: 0.174) D_A: 0.836 G_A: 1.970 cycle_A: 2.487 idt_A: 0.845 D_B: 1.279 G_B: 1.554 cycle_B: 1.644 idt_B: 1.004 median_A: 6.593 median_B: 7.240 
(epoch: 40, iters: 50, time: 0.089, data: 0.184) D_A: 0.428 G_A: 0.039 cycle_A: 2.750 idt_A: 0.878 D_B: 0.784 G_B: 0.023 cycle_B: 1.690 idt_B: 1.010 median_A: 6.932 median_B: 7.427 
(epoch: 42, iters: 50, time: 0.090, data: 0.173) D_A: 2.010 G_A: 0.208 cycle_A: 2.243 idt_A: 0.848 D_B: 1.733 G_B: 1.256 cycle_B: 1.545 idt_B: 0.984 median_A: 7.084 median_B: 7.572 
(epoch: 44, iters: 50, time: 0.090, data: 0.200) D_A: 2.558 G_A: 0.044 cycle_A: 2.000 idt_A: 0.843 D_B: 0.227 G_B: 0.098 cycle_B: 1.498 idt_B: 0.972 median_A: 7.185 median_B: 7.423 
