================ Training Loss (Sun Mar  2 20:02:44 2025) ================
(epoch: 2, iters: 50, time: 0.090, data: 0.166) D_A: 0.940 G_A: 0.298 cycle_A: 4.801 idt_A: 2.435 D_B: 14.968 G_B: 4.486 cycle_B: 4.647 idt_B: 2.685 median_A: 9.220 median_B: 9.195 
(epoch: 4, iters: 50, time: 0.091, data: 0.200) D_A: 74.182 G_A: 1.413 cycle_A: 2.982 idt_A: 1.326 D_B: 0.586 G_B: 0.007 cycle_B: 2.756 idt_B: 1.451 median_A: 8.258 median_B: 7.909 
(epoch: 6, iters: 50, time: 0.090, data: 0.165) D_A: 23.110 G_A: 5.612 cycle_A: 2.844 idt_A: 1.233 D_B: 20.224 G_B: 0.507 cycle_B: 2.321 idt_B: 1.324 median_A: 7.845 median_B: 7.625 
(epoch: 8, iters: 50, time: 0.092, data: 0.245) D_A: 0.889 G_A: 2.261 cycle_A: 2.261 idt_A: 1.061 D_B: 1.074 G_B: 0.031 cycle_B: 2.529 idt_B: 1.348 median_A: 7.737 median_B: 7.398 
(epoch: 10, iters: 50, time: 0.090, data: 0.165) D_A: 1.427 G_A: 0.155 cycle_A: 2.440 idt_A: 1.002 D_B: 2.877 G_B: 0.000 cycle_B: 1.843 idt_B: 1.097 median_A: 7.435 median_B: 7.074 
(epoch: 12, iters: 50, time: 0.091, data: 0.153) D_A: 3.184 G_A: 0.153 cycle_A: 1.909 idt_A: 0.930 D_B: 9.801 G_B: 0.072 cycle_B: 1.621 idt_B: 1.053 median_A: 7.216 median_B: 6.762 
(epoch: 14, iters: 50, time: 0.090, data: 0.191) D_A: 8.785 G_A: 0.306 cycle_A: 2.772 idt_A: 1.019 D_B: 13.286 G_B: 0.399 cycle_B: 1.598 idt_B: 1.076 median_A: 7.133 median_B: 6.664 
(epoch: 16, iters: 50, time: 0.089, data: 0.174) D_A: 0.298 G_A: 0.172 cycle_A: 1.845 idt_A: 0.928 D_B: 18.620 G_B: 1.967 cycle_B: 1.448 idt_B: 0.964 median_A: 6.763 median_B: 6.335 
(epoch: 18, iters: 50, time: 0.090, data: 0.167) D_A: 18.904 G_A: 0.354 cycle_A: 1.702 idt_A: 0.897 D_B: 4.754 G_B: 1.035 cycle_B: 1.645 idt_B: 0.957 median_A: 6.418 median_B: 6.400 
(epoch: 20, iters: 50, time: 0.090, data: 0.162) D_A: 7.513 G_A: 0.018 cycle_A: 1.810 idt_A: 0.955 D_B: 7.893 G_B: 3.785 cycle_B: 3.147 idt_B: 1.298 median_A: 6.571 median_B: 6.253 
(epoch: 22, iters: 50, time: 0.090, data: 0.192) D_A: 0.906 G_A: 0.010 cycle_A: 1.877 idt_A: 0.837 D_B: 7.298 G_B: 1.099 cycle_B: 1.650 idt_B: 0.944 median_A: 5.965 median_B: 5.809 
(epoch: 24, iters: 50, time: 0.090, data: 0.192) D_A: 4.389 G_A: 1.586 cycle_A: 1.630 idt_A: 0.867 D_B: 2.548 G_B: 1.552 cycle_B: 1.462 idt_B: 0.929 median_A: 5.694 median_B: 5.732 
(epoch: 26, iters: 50, time: 0.090, data: 0.162) D_A: 3.206 G_A: 2.781 cycle_A: 1.648 idt_A: 0.824 D_B: 3.788 G_B: 1.388 cycle_B: 1.475 idt_B: 0.891 median_A: 5.612 median_B: 5.759 
(epoch: 28, iters: 50, time: 0.090, data: 0.193) D_A: 0.662 G_A: 0.025 cycle_A: 1.912 idt_A: 0.792 D_B: 0.361 G_B: 0.034 cycle_B: 1.505 idt_B: 0.877 median_A: 5.752 median_B: 5.637 
(epoch: 30, iters: 50, time: 0.090, data: 0.211) D_A: 1.272 G_A: 0.004 cycle_A: 1.594 idt_A: 0.900 D_B: 0.513 G_B: 1.852 cycle_B: 1.443 idt_B: 0.878 median_A: 5.759 median_B: 5.659 
(epoch: 32, iters: 50, time: 0.090, data: 0.231) D_A: 1.331 G_A: 0.240 cycle_A: 1.663 idt_A: 0.793 D_B: 0.373 G_B: 0.490 cycle_B: 1.403 idt_B: 0.877 median_A: 5.772 median_B: 5.742 
(epoch: 34, iters: 50, time: 0.090, data: 0.195) D_A: 0.196 G_A: 0.172 cycle_A: 1.703 idt_A: 0.807 D_B: 2.243 G_B: 1.250 cycle_B: 1.518 idt_B: 0.844 median_A: 5.835 median_B: 5.939 
(epoch: 36, iters: 50, time: 0.090, data: 0.167) D_A: 15.490 G_A: 0.725 cycle_A: 1.784 idt_A: 0.867 D_B: 0.299 G_B: 0.216 cycle_B: 1.664 idt_B: 0.892 median_A: 5.960 median_B: 6.299 
(epoch: 38, iters: 50, time: 0.090, data: 0.177) D_A: 4.155 G_A: 2.987 cycle_A: 1.570 idt_A: 0.771 D_B: 0.754 G_B: 1.072 cycle_B: 1.385 idt_B: 0.884 median_A: 5.821 median_B: 5.863 
(epoch: 40, iters: 50, time: 0.090, data: 0.196) D_A: 0.030 G_A: 0.918 cycle_A: 1.586 idt_A: 0.806 D_B: 0.674 G_B: 0.324 cycle_B: 1.332 idt_B: 0.818 median_A: 5.821 median_B: 6.002 
(epoch: 42, iters: 50, time: 0.090, data: 0.205) D_A: 0.137 G_A: 0.658 cycle_A: 1.648 idt_A: 0.769 D_B: 0.022 G_B: 0.002 cycle_B: 1.475 idt_B: 0.897 median_A: 6.003 median_B: 5.808 
(epoch: 44, iters: 50, time: 0.090, data: 0.205) D_A: 0.322 G_A: 1.063 cycle_A: 1.612 idt_A: 0.698 D_B: 1.245 G_B: 0.515 cycle_B: 1.481 idt_B: 0.878 median_A: 6.112 median_B: 5.820 
(epoch: 46, iters: 50, time: 0.091, data: 0.194) D_A: 0.526 G_A: 0.004 cycle_A: 1.847 idt_A: 0.672 D_B: 0.268 G_B: 0.345 cycle_B: 1.479 idt_B: 0.817 median_A: 6.300 median_B: 5.987 
(epoch: 48, iters: 50, time: 0.090, data: 0.171) D_A: 1.382 G_A: 0.436 cycle_A: 1.919 idt_A: 0.728 D_B: 0.020 G_B: 0.062 cycle_B: 1.823 idt_B: 0.832 median_A: 6.484 median_B: 6.223 
(epoch: 50, iters: 50, time: 0.090, data: 0.196) D_A: 0.307 G_A: 0.048 cycle_A: 1.931 idt_A: 0.748 D_B: 1.857 G_B: 0.740 cycle_B: 1.871 idt_B: 0.927 median_A: 6.989 median_B: 6.270 
