================ Training Loss (Thu Sep 25 09:11:41 2025) ================
(epoch: 2, iters: 50, time: 0.089, data: 0.136) D_A: 36.138 G_A: 0.594 cycle_A: 4.949 idt_A: 2.272 D_B: 33.132 G_B: 2.527 cycle_B: 3.593 idt_B: 2.182 
(epoch: 4, iters: 50, time: 0.090, data: 0.168) D_A: 2.593 G_A: 2.235 cycle_A: 3.550 idt_A: 1.375 D_B: 39.217 G_B: 65.447 cycle_B: 2.903 idt_B: 1.625 
(epoch: 6, iters: 50, time: 0.090, data: 0.144) D_A: 2.300 G_A: 0.388 cycle_A: 2.748 idt_A: 1.160 D_B: 0.820 G_B: 0.081 cycle_B: 2.247 idt_B: 1.360 
(epoch: 8, iters: 50, time: 0.090, data: 0.146) D_A: 0.147 G_A: 0.573 cycle_A: 2.438 idt_A: 1.085 D_B: 14.282 G_B: 0.000 cycle_B: 2.108 idt_B: 1.296 
(epoch: 10, iters: 50, time: 0.090, data: 0.147) D_A: 0.455 G_A: 0.371 cycle_A: 2.243 idt_A: 1.046 D_B: 11.948 G_B: 0.222 cycle_B: 2.013 idt_B: 1.228 
(epoch: 12, iters: 50, time: 0.090, data: 0.153) D_A: 1.321 G_A: 0.001 cycle_A: 2.034 idt_A: 1.017 D_B: 1.723 G_B: 0.011 cycle_B: 1.768 idt_B: 1.187 
(epoch: 14, iters: 50, time: 0.090, data: 0.147) D_A: 5.684 G_A: 0.017 cycle_A: 1.965 idt_A: 0.984 D_B: 8.784 G_B: 0.022 cycle_B: 1.743 idt_B: 1.141 
(epoch: 16, iters: 50, time: 0.090, data: 0.146) D_A: 1.844 G_A: 0.113 cycle_A: 1.817 idt_A: 0.959 D_B: 43.060 G_B: 0.035 cycle_B: 1.647 idt_B: 1.118 
(epoch: 18, iters: 50, time: 0.090, data: 0.148) D_A: 0.613 G_A: 0.108 cycle_A: 1.862 idt_A: 0.968 D_B: 0.227 G_B: 0.000 cycle_B: 1.678 idt_B: 1.125 
(epoch: 20, iters: 50, time: 0.091, data: 0.148) D_A: 0.914 G_A: 1.005 cycle_A: 1.953 idt_A: 0.946 D_B: 4.755 G_B: 0.364 cycle_B: 1.920 idt_B: 1.049 
(epoch: 22, iters: 50, time: 0.091, data: 0.153) D_A: 1.652 G_A: 0.033 cycle_A: 1.751 idt_A: 0.910 D_B: 2.799 G_B: 0.059 cycle_B: 1.938 idt_B: 1.045 
(epoch: 24, iters: 50, time: 0.089, data: 0.153) D_A: 1.051 G_A: 0.202 cycle_A: 2.181 idt_A: 0.938 D_B: 0.770 G_B: 0.089 cycle_B: 1.602 idt_B: 1.028 
(epoch: 26, iters: 50, time: 0.089, data: 0.154) D_A: 1.026 G_A: 0.001 cycle_A: 1.778 idt_A: 0.974 D_B: 0.125 G_B: 0.277 cycle_B: 1.498 idt_B: 0.990 
(epoch: 28, iters: 50, time: 0.091, data: 0.151) D_A: 0.467 G_A: 0.009 cycle_A: 2.210 idt_A: 0.881 D_B: 0.325 G_B: 0.290 cycle_B: 1.678 idt_B: 1.033 
(epoch: 30, iters: 50, time: 0.090, data: 0.152) D_A: 0.446 G_A: 0.228 cycle_A: 1.804 idt_A: 0.871 D_B: 4.199 G_B: 1.666 cycle_B: 2.017 idt_B: 1.031 
(epoch: 32, iters: 50, time: 0.090, data: 0.149) D_A: 1.091 G_A: 0.109 cycle_A: 1.773 idt_A: 0.959 D_B: 0.769 G_B: 6.699 cycle_B: 2.078 idt_B: 1.000 
