================ Training Loss (Sun Mar  2 18:50:02 2025) ================
(epoch: 3, iters: 20, time: 0.089, data: 0.181) D_A: 32.300 G_A: 26.140 cycle_A: 6.688 idt_A: 2.659 D_B: 29.022 G_B: 0.168 cycle_B: 4.324 idt_B: 2.585 median_A: 9.623 median_B: 9.394 
(epoch: 5, iters: 40, time: 0.092, data: 0.003) D_A: 2.758 G_A: 3.658 cycle_A: 4.137 idt_A: 1.734 D_B: 8.298 G_B: 0.156 cycle_B: 3.736 idt_B: 2.132 median_A: 8.754 median_B: 8.157 
(epoch: 8, iters: 20, time: 0.090, data: 0.202) D_A: 2.613 G_A: 0.046 cycle_A: 3.019 idt_A: 1.437 D_B: 5.090 G_B: 0.034 cycle_B: 2.810 idt_B: 1.625 median_A: 8.154 median_B: 7.734 
(epoch: 10, iters: 40, time: 0.088, data: 0.002) D_A: 1.545 G_A: 0.159 cycle_A: 3.045 idt_A: 1.481 D_B: 27.807 G_B: 0.423 cycle_B: 2.618 idt_B: 1.784 median_A: 8.322 median_B: 7.505 
(epoch: 13, iters: 20, time: 0.090, data: 0.171) D_A: 0.926 G_A: 0.002 cycle_A: 2.514 idt_A: 1.293 D_B: 1.321 G_B: 0.175 cycle_B: 2.317 idt_B: 1.438 median_A: 7.844 median_B: 7.039 
(epoch: 15, iters: 40, time: 0.090, data: 0.002) D_A: 6.386 G_A: 0.001 cycle_A: 2.523 idt_A: 1.316 D_B: 0.331 G_B: 0.309 cycle_B: 2.296 idt_B: 1.672 median_A: 8.043 median_B: 7.037 
(epoch: 18, iters: 20, time: 0.087, data: 0.207) D_A: 5.879 G_A: 0.003 cycle_A: 2.376 idt_A: 1.194 D_B: 1.340 G_B: 0.265 cycle_B: 1.971 idt_B: 1.314 median_A: 7.425 median_B: 6.595 
(epoch: 20, iters: 40, time: 0.091, data: 0.003) D_A: 5.681 G_A: 1.560 cycle_A: 2.937 idt_A: 1.332 D_B: 1.103 G_B: 0.272 cycle_B: 2.080 idt_B: 1.550 median_A: 7.911 median_B: 6.654 
(epoch: 23, iters: 20, time: 0.090, data: 0.199) D_A: 1.847 G_A: 0.000 cycle_A: 2.113 idt_A: 1.161 D_B: 4.911 G_B: 0.046 cycle_B: 1.931 idt_B: 1.238 median_A: 7.034 median_B: 6.573 
(epoch: 25, iters: 40, time: 0.090, data: 0.003) D_A: 1.262 G_A: 0.737 cycle_A: 2.619 idt_A: 1.152 D_B: 0.588 G_B: 0.130 cycle_B: 1.858 idt_B: 1.442 median_A: 7.508 median_B: 6.356 
(epoch: 28, iters: 20, time: 0.089, data: 0.210) D_A: 1.775 G_A: 0.028 cycle_A: 1.983 idt_A: 1.053 D_B: 4.654 G_B: 0.230 cycle_B: 1.860 idt_B: 1.183 median_A: 6.894 median_B: 6.111 
(epoch: 30, iters: 40, time: 0.088, data: 0.003) D_A: 3.931 G_A: 0.156 cycle_A: 1.683 idt_A: 1.111 D_B: 1.521 G_B: 5.125 cycle_B: 1.697 idt_B: 1.335 median_A: 6.994 median_B: 6.340 
(epoch: 33, iters: 20, time: 0.091, data: 0.214) D_A: 0.697 G_A: 0.058 cycle_A: 2.433 idt_A: 1.017 D_B: 0.003 G_B: 0.032 cycle_B: 1.624 idt_B: 1.174 median_A: 6.536 median_B: 5.914 
(epoch: 35, iters: 40, time: 0.090, data: 0.002) D_A: 0.321 G_A: 0.041 cycle_A: 1.547 idt_A: 1.093 D_B: 0.456 G_B: 0.048 cycle_B: 1.849 idt_B: 1.413 median_A: 7.190 median_B: 6.268 
