================ Training Loss (Tue Mar 17 11:56:54 2026) ================
(epoch: 1, iters: 0, time: 0.363, data: 0.002) G_A: 59.065 G_B: 13.284 D_A: 22.479 D_B: 4.286 cycle_A: 31.955 cycle_B: 30.052 feedback_A: 16.439 feedback_B: 17.103 idt_A: 8.298 idt_B: 8.655 
(epoch: 12, iters: 10, time: 0.008, data: 0.001) G_A: 2.274 G_B: 0.223 D_A: 0.157 D_B: 2.586 cycle_A: 3.882 cycle_B: 3.238 feedback_A: 7.775 feedback_B: 7.473 idt_A: 1.081 idt_B: 1.248 
(epoch: 12, iters: 20, time: 0.008, data: 0.001) G_A: 0.296 G_B: 25.708 D_A: 0.293 D_B: 13.196 cycle_A: 3.981 cycle_B: 5.504 feedback_A: 7.962 feedback_B: 7.527 idt_A: 1.476 idt_B: 1.426 
(epoch: 12, iters: 30, time: 0.008, data: 0.001) G_A: 0.030 G_B: 0.643 D_A: 0.826 D_B: 0.411 cycle_A: 2.951 cycle_B: 2.223 feedback_A: 7.801 feedback_B: 7.804 idt_A: 1.240 idt_B: 1.402 
(epoch: 13, iters: 0, time: 0.008, data: 0.001) G_A: 0.010 G_B: 1.913 D_A: 0.853 D_B: 1.501 cycle_A: 2.891 cycle_B: 2.249 feedback_A: 7.804 feedback_B: 8.069 idt_A: 1.321 idt_B: 1.640 
(epoch: 13, iters: 10, time: 0.008, data: 0.001) G_A: 0.502 G_B: 1.040 D_A: 0.148 D_B: 3.231 cycle_A: 2.574 cycle_B: 1.761 feedback_A: 7.563 feedback_B: 7.664 idt_A: 0.997 idt_B: 1.303 
(epoch: 13, iters: 20, time: 0.008, data: 0.001) G_A: 0.512 G_B: 0.346 D_A: 0.044 D_B: 0.102 cycle_A: 2.054 cycle_B: 2.135 feedback_A: 7.825 feedback_B: 7.658 idt_A: 1.193 idt_B: 1.047 
(epoch: 13, iters: 30, time: 0.008, data: 0.001) G_A: 0.091 G_B: 0.496 D_A: 0.247 D_B: 0.610 cycle_A: 2.566 cycle_B: 2.180 feedback_A: 7.501 feedback_B: 7.724 idt_A: 1.044 idt_B: 1.414 
(epoch: 14, iters: 0, time: 0.008, data: 0.001) G_A: 3.119 G_B: 0.574 D_A: 3.860 D_B: 1.507 cycle_A: 2.739 cycle_B: 1.532 feedback_A: 7.726 feedback_B: 7.672 idt_A: 0.863 idt_B: 1.115 
(epoch: 14, iters: 10, time: 0.008, data: 0.001) G_A: 0.375 G_B: 0.290 D_A: 0.089 D_B: 0.902 cycle_A: 2.889 cycle_B: 2.566 feedback_A: 7.876 feedback_B: 7.569 idt_A: 1.402 idt_B: 1.505 
(epoch: 14, iters: 20, time: 0.008, data: 0.001) G_A: 0.388 G_B: 0.798 D_A: 0.072 D_B: 0.016 cycle_A: 2.515 cycle_B: 1.963 feedback_A: 7.872 feedback_B: 7.546 idt_A: 0.957 idt_B: 1.315 
(epoch: 14, iters: 30, time: 0.008, data: 0.001) G_A: 0.014 G_B: 0.151 D_A: 0.409 D_B: 0.653 cycle_A: 2.384 cycle_B: 3.430 feedback_A: 7.448 feedback_B: 7.719 idt_A: 1.240 idt_B: 1.211 
(epoch: 15, iters: 0, time: 0.009, data: 0.001) G_A: 0.002 G_B: 0.040 D_A: 0.614 D_B: 0.332 cycle_A: 2.585 cycle_B: 2.100 feedback_A: 7.632 feedback_B: 7.515 idt_A: 0.920 idt_B: 1.377 
(epoch: 15, iters: 10, time: 0.008, data: 0.001) G_A: 1.401 G_B: 1.804 D_A: 0.186 D_B: 0.078 cycle_A: 2.421 cycle_B: 1.712 feedback_A: 7.476 feedback_B: 7.871 idt_A: 0.895 idt_B: 1.272 
(epoch: 15, iters: 20, time: 0.008, data: 0.001) G_A: 0.966 G_B: 0.055 D_A: 0.148 D_B: 1.748 cycle_A: 3.384 cycle_B: 2.264 feedback_A: 7.584 feedback_B: 7.391 idt_A: 1.203 idt_B: 1.732 
(epoch: 15, iters: 30, time: 0.008, data: 0.001) G_A: 0.014 G_B: 0.002 D_A: 0.627 D_B: 1.839 cycle_A: 2.604 cycle_B: 2.092 feedback_A: 7.165 feedback_B: 7.504 idt_A: 1.029 idt_B: 1.378 
(epoch: 16, iters: 0, time: 0.009, data: 0.001) G_A: 0.432 G_B: 0.266 D_A: 0.264 D_B: 4.558 cycle_A: 3.016 cycle_B: 1.715 feedback_A: 7.744 feedback_B: 7.895 idt_A: 0.931 idt_B: 1.598 
(epoch: 16, iters: 10, time: 0.009, data: 0.001) G_A: 0.034 G_B: 0.071 D_A: 0.452 D_B: 1.668 cycle_A: 2.477 cycle_B: 1.815 feedback_A: 7.649 feedback_B: 7.637 idt_A: 0.900 idt_B: 0.995 
(epoch: 16, iters: 20, time: 0.008, data: 0.001) G_A: 0.581 G_B: 0.534 D_A: 0.137 D_B: 0.106 cycle_A: 2.510 cycle_B: 1.684 feedback_A: 7.769 feedback_B: 7.638 idt_A: 0.934 idt_B: 1.225 
(epoch: 16, iters: 30, time: 0.008, data: 0.001) G_A: 0.013 G_B: 0.169 D_A: 0.658 D_B: 1.288 cycle_A: 2.309 cycle_B: 2.272 feedback_A: 7.867 feedback_B: 7.520 idt_A: 1.028 idt_B: 1.071 
(epoch: 17, iters: 0, time: 0.008, data: 0.001) G_A: 0.057 G_B: 2.981 D_A: 0.421 D_B: 0.420 cycle_A: 2.745 cycle_B: 1.923 feedback_A: 7.616 feedback_B: 7.476 idt_A: 0.881 idt_B: 1.363 
(epoch: 17, iters: 10, time: 0.008, data: 0.001) G_A: 0.009 G_B: 0.974 D_A: 0.460 D_B: 0.154 cycle_A: 2.658 cycle_B: 2.400 feedback_A: 8.015 feedback_B: 7.284 idt_A: 1.206 idt_B: 1.364 
(epoch: 17, iters: 20, time: 0.008, data: 0.001) G_A: 0.049 G_B: 0.032 D_A: 0.965 D_B: 0.349 cycle_A: 2.412 cycle_B: 2.334 feedback_A: 7.861 feedback_B: 7.145 idt_A: 1.021 idt_B: 1.173 
(epoch: 17, iters: 30, time: 0.008, data: 0.001) G_A: 2.123 G_B: 0.200 D_A: 0.959 D_B: 0.180 cycle_A: 2.530 cycle_B: 2.664 feedback_A: 7.932 feedback_B: 7.167 idt_A: 1.304 idt_B: 1.430 
(epoch: 18, iters: 0, time: 0.008, data: 0.001) G_A: 0.517 G_B: 0.036 D_A: 1.550 D_B: 0.441 cycle_A: 2.638 cycle_B: 3.126 feedback_A: 7.820 feedback_B: 6.984 idt_A: 1.523 idt_B: 1.315 
(epoch: 18, iters: 10, time: 0.008, data: 0.001) G_A: 0.019 G_B: 0.003 D_A: 0.378 D_B: 1.053 cycle_A: 2.361 cycle_B: 2.688 feedback_A: 7.745 feedback_B: 6.893 idt_A: 1.369 idt_B: 1.058 
(epoch: 18, iters: 20, time: 0.008, data: 0.001) G_A: 0.885 G_B: 0.311 D_A: 1.884 D_B: 0.154 cycle_A: 2.844 cycle_B: 2.313 feedback_A: 7.726 feedback_B: 6.715 idt_A: 1.391 idt_B: 1.390 
(epoch: 18, iters: 30, time: 0.008, data: 0.001) G_A: 3.252 G_B: 0.331 D_A: 3.948 D_B: 0.727 cycle_A: 3.206 cycle_B: 2.196 feedback_A: 7.374 feedback_B: 6.443 idt_A: 1.213 idt_B: 1.368 
(epoch: 19, iters: 0, time: 0.008, data: 0.001) G_A: 0.284 G_B: 0.124 D_A: 0.395 D_B: 0.226 cycle_A: 2.809 cycle_B: 2.407 feedback_A: 7.152 feedback_B: 6.406 idt_A: 1.274 idt_B: 1.587 
(epoch: 19, iters: 10, time: 0.008, data: 0.001) G_A: 0.106 G_B: 0.153 D_A: 0.376 D_B: 0.186 cycle_A: 2.207 cycle_B: 2.358 feedback_A: 7.029 feedback_B: 6.339 idt_A: 1.387 idt_B: 1.233 
(epoch: 19, iters: 20, time: 0.008, data: 0.001) G_A: 1.716 G_B: 0.216 D_A: 2.675 D_B: 1.629 cycle_A: 2.896 cycle_B: 2.444 feedback_A: 7.030 feedback_B: 6.559 idt_A: 1.483 idt_B: 1.495 
(epoch: 19, iters: 30, time: 0.008, data: 0.001) G_A: 0.139 G_B: 0.288 D_A: 1.119 D_B: 2.416 cycle_A: 3.043 cycle_B: 2.537 feedback_A: 6.891 feedback_B: 6.632 idt_A: 1.445 idt_B: 1.538 
(epoch: 20, iters: 0, time: 0.008, data: 0.001) G_A: 0.737 G_B: 0.170 D_A: 1.849 D_B: 1.379 cycle_A: 2.897 cycle_B: 2.425 feedback_A: 6.518 feedback_B: 6.251 idt_A: 1.463 idt_B: 1.410 
(epoch: 20, iters: 10, time: 0.008, data: 0.001) G_A: 0.623 G_B: 8.190 D_A: 0.851 D_B: 2.080 cycle_A: 3.024 cycle_B: 2.089 feedback_A: 5.969 feedback_B: 6.455 idt_A: 1.336 idt_B: 1.645 
(epoch: 20, iters: 20, time: 0.008, data: 0.001) G_A: 0.873 G_B: 0.642 D_A: 0.004 D_B: 3.710 cycle_A: 2.988 cycle_B: 2.472 feedback_A: 5.679 feedback_B: 5.889 idt_A: 1.295 idt_B: 1.570 
(epoch: 20, iters: 30, time: 0.008, data: 0.001) G_A: 2.047 G_B: 5.307 D_A: 3.007 D_B: 1.349 cycle_A: 3.391 cycle_B: 3.232 feedback_A: 5.887 feedback_B: 5.100 idt_A: 1.670 idt_B: 1.620 
(epoch: 21, iters: 0, time: 0.009, data: 0.001) G_A: 1.848 G_B: 0.258 D_A: 2.832 D_B: 1.614 cycle_A: 2.741 cycle_B: 2.676 feedback_A: 5.339 feedback_B: 5.214 idt_A: 1.160 idt_B: 1.209 
(epoch: 21, iters: 10, time: 0.008, data: 0.001) G_A: 4.888 G_B: 0.196 D_A: 5.634 D_B: 0.450 cycle_A: 3.302 cycle_B: 2.423 feedback_A: 5.522 feedback_B: 4.819 idt_A: 1.217 idt_B: 1.518 
(epoch: 21, iters: 20, time: 0.008, data: 0.001) G_A: 0.286 G_B: 14.301 D_A: 0.259 D_B: 5.490 cycle_A: 2.327 cycle_B: 2.853 feedback_A: 4.656 feedback_B: 5.198 idt_A: 1.045 idt_B: 1.175 
(epoch: 21, iters: 30, time: 0.008, data: 0.001) G_A: 0.038 G_B: 0.004 D_A: 0.333 D_B: 0.492 cycle_A: 2.541 cycle_B: 2.557 feedback_A: 4.482 feedback_B: 4.818 idt_A: 1.377 idt_B: 1.246 
(epoch: 22, iters: 0, time: 0.008, data: 0.001) G_A: 4.358 G_B: 0.007 D_A: 4.767 D_B: 0.649 cycle_A: 3.513 cycle_B: 2.168 feedback_A: 4.394 feedback_B: 4.948 idt_A: 1.061 idt_B: 1.527 
(epoch: 22, iters: 10, time: 0.008, data: 0.001) G_A: 0.138 G_B: 0.005 D_A: 0.201 D_B: 0.628 cycle_A: 2.577 cycle_B: 2.493 feedback_A: 3.873 feedback_B: 4.616 idt_A: 1.044 idt_B: 1.185 
(epoch: 22, iters: 20, time: 0.008, data: 0.001) G_A: 6.868 G_B: 22.037 D_A: 3.075 D_B: 20.876 cycle_A: 2.931 cycle_B: 3.654 feedback_A: 3.895 feedback_B: 4.332 idt_A: 1.048 idt_B: 1.518 
(epoch: 22, iters: 30, time: 0.008, data: 0.001) G_A: 0.568 G_B: 0.057 D_A: 0.242 D_B: 0.626 cycle_A: 2.898 cycle_B: 2.830 feedback_A: 4.727 feedback_B: 4.272 idt_A: 1.447 idt_B: 1.337 
(epoch: 23, iters: 0, time: 0.008, data: 0.001) G_A: 0.855 G_B: 1.650 D_A: 0.204 D_B: 0.820 cycle_A: 2.801 cycle_B: 2.268 feedback_A: 4.259 feedback_B: 4.064 idt_A: 1.141 idt_B: 1.371 
(epoch: 23, iters: 10, time: 0.008, data: 0.001) G_A: 2.794 G_B: 0.162 D_A: 0.742 D_B: 3.084 cycle_A: 3.080 cycle_B: 2.922 feedback_A: 3.859 feedback_B: 4.669 idt_A: 1.493 idt_B: 1.586 
(epoch: 23, iters: 20, time: 0.008, data: 0.001) G_A: 0.002 G_B: 0.000 D_A: 0.949 D_B: 0.863 cycle_A: 2.997 cycle_B: 2.613 feedback_A: 4.095 feedback_B: 3.404 idt_A: 1.232 idt_B: 1.229 
(epoch: 23, iters: 30, time: 0.008, data: 0.001) G_A: 5.706 G_B: 6.648 D_A: 3.447 D_B: 6.790 cycle_A: 2.775 cycle_B: 3.037 feedback_A: 3.067 feedback_B: 3.921 idt_A: 0.961 idt_B: 1.363 
(epoch: 24, iters: 0, time: 0.008, data: 0.001) G_A: 1.448 G_B: 0.375 D_A: 2.462 D_B: 1.365 cycle_A: 3.054 cycle_B: 2.942 feedback_A: 3.864 feedback_B: 3.000 idt_A: 1.494 idt_B: 1.497 
(epoch: 24, iters: 10, time: 0.008, data: 0.001) G_A: 11.070 G_B: 0.663 D_A: 5.913 D_B: 0.353 cycle_A: 2.644 cycle_B: 2.320 feedback_A: 3.600 feedback_B: 2.574 idt_A: 1.141 idt_B: 1.129 
(epoch: 24, iters: 20, time: 0.008, data: 0.001) G_A: 0.028 G_B: 0.005 D_A: 0.366 D_B: 2.828 cycle_A: 3.086 cycle_B: 2.474 feedback_A: 4.791 feedback_B: 2.896 idt_A: 0.924 idt_B: 1.406 
(epoch: 24, iters: 30, time: 0.008, data: 0.001) G_A: 0.068 G_B: 0.558 D_A: 0.287 D_B: 0.618 cycle_A: 2.908 cycle_B: 2.379 feedback_A: 3.602 feedback_B: 2.976 idt_A: 1.154 idt_B: 1.235 
(epoch: 25, iters: 0, time: 0.008, data: 0.001) G_A: 0.222 G_B: 0.672 D_A: 0.636 D_B: 1.658 cycle_A: 2.788 cycle_B: 2.103 feedback_A: 3.488 feedback_B: 2.687 idt_A: 0.979 idt_B: 1.232 
(epoch: 25, iters: 10, time: 0.008, data: 0.001) G_A: 0.006 G_B: 3.387 D_A: 0.666 D_B: 4.054 cycle_A: 2.509 cycle_B: 2.220 feedback_A: 2.899 feedback_B: 2.274 idt_A: 1.059 idt_B: 1.063 
(epoch: 25, iters: 20, time: 0.008, data: 0.001) G_A: 0.316 G_B: 0.321 D_A: 1.509 D_B: 1.299 cycle_A: 2.461 cycle_B: 1.949 feedback_A: 2.678 feedback_B: 2.098 idt_A: 0.915 idt_B: 1.110 
(epoch: 25, iters: 30, time: 0.008, data: 0.001) G_A: 0.626 G_B: 0.000 D_A: 1.657 D_B: 0.799 cycle_A: 2.978 cycle_B: 2.154 feedback_A: 2.908 feedback_B: 2.705 idt_A: 1.069 idt_B: 1.432 
(epoch: 26, iters: 0, time: 0.008, data: 0.001) G_A: 0.015 G_B: 0.138 D_A: 0.531 D_B: 1.447 cycle_A: 2.878 cycle_B: 2.317 feedback_A: 2.998 feedback_B: 2.552 idt_A: 1.148 idt_B: 1.423 
(epoch: 26, iters: 10, time: 0.008, data: 0.001) G_A: 0.416 G_B: 0.035 D_A: 0.667 D_B: 0.404 cycle_A: 2.931 cycle_B: 2.055 feedback_A: 2.579 feedback_B: 2.603 idt_A: 0.884 idt_B: 1.492 
(epoch: 26, iters: 20, time: 0.008, data: 0.001) G_A: 0.055 G_B: 0.522 D_A: 0.828 D_B: 1.115 cycle_A: 2.280 cycle_B: 2.312 feedback_A: 3.215 feedback_B: 2.015 idt_A: 1.173 idt_B: 1.082 
(epoch: 26, iters: 30, time: 0.008, data: 0.001) G_A: 0.000 G_B: 0.045 D_A: 0.598 D_B: 0.558 cycle_A: 2.676 cycle_B: 2.084 feedback_A: 2.841 feedback_B: 2.356 idt_A: 1.117 idt_B: 1.404 
(epoch: 27, iters: 0, time: 0.008, data: 0.001) G_A: 0.212 G_B: 1.246 D_A: 1.095 D_B: 1.491 cycle_A: 2.362 cycle_B: 1.754 feedback_A: 2.347 feedback_B: 1.981 idt_A: 0.837 idt_B: 1.155 
(epoch: 27, iters: 10, time: 0.008, data: 0.001) G_A: 4.019 G_B: 0.529 D_A: 0.989 D_B: 0.483 cycle_A: 2.471 cycle_B: 2.033 feedback_A: 2.742 feedback_B: 2.091 idt_A: 1.105 idt_B: 1.203 
(epoch: 27, iters: 20, time: 0.008, data: 0.001) G_A: 0.436 G_B: 0.002 D_A: 1.861 D_B: 0.991 cycle_A: 2.575 cycle_B: 1.628 feedback_A: 2.257 feedback_B: 2.433 idt_A: 0.832 idt_B: 1.351 
