================ Training Loss (Tue Mar 17 11:27:50 2026) ================
(epoch: 1, iters: 0, time: 1.427, data: 0.004) G_A: 1.771 G_B: 27.959 D_A: 3.458 D_B: 9.381 cycle_A: 32.833 cycle_B: 30.787 feedback_A: 16.625 feedback_B: 17.088 idt_A: 8.254 idt_B: 8.520 
(epoch: 1, iters: 10, time: 0.008, data: 0.001) G_A: 104.433 G_B: 269.611 D_A: 43.531 D_B: 120.256 cycle_A: 11.440 cycle_B: 9.001 feedback_A: 12.478 feedback_B: 12.579 idt_A: 5.420 idt_B: 5.884 
(epoch: 2, iters: 0, time: 0.008, data: 0.001) G_A: 0.074 G_B: 4.551 D_A: 1.612 D_B: 5.275 cycle_A: 5.876 cycle_B: 6.191 feedback_A: 10.105 feedback_B: 11.235 idt_A: 4.697 idt_B: 4.958 
(epoch: 2, iters: 10, time: 0.008, data: 0.001) G_A: 19.925 G_B: 4.755 D_A: 7.037 D_B: 10.145 cycle_A: 6.360 cycle_B: 4.501 feedback_A: 9.434 feedback_B: 10.485 idt_A: 3.810 idt_B: 4.453 
(epoch: 3, iters: 0, time: 0.008, data: 0.001) G_A: 34.534 G_B: 14.206 D_A: 24.086 D_B: 3.834 cycle_A: 5.974 cycle_B: 3.953 feedback_A: 9.388 feedback_B: 9.843 idt_A: 3.205 idt_B: 3.950 
(epoch: 3, iters: 10, time: 0.008, data: 0.001) G_A: 4.061 G_B: 32.926 D_A: 0.548 D_B: 14.208 cycle_A: 5.044 cycle_B: 3.923 feedback_A: 9.007 feedback_B: 9.413 idt_A: 2.771 idt_B: 3.292 
(epoch: 4, iters: 0, time: 0.008, data: 0.001) G_A: 5.518 G_B: 0.411 D_A: 2.294 D_B: 11.719 cycle_A: 3.825 cycle_B: 4.615 feedback_A: 8.859 feedback_B: 8.957 idt_A: 2.726 idt_B: 2.597 
(epoch: 4, iters: 10, time: 0.008, data: 0.001) G_A: 12.498 G_B: 13.608 D_A: 10.337 D_B: 5.116 cycle_A: 4.450 cycle_B: 3.199 feedback_A: 8.445 feedback_B: 9.098 idt_A: 1.960 idt_B: 2.287 
(epoch: 5, iters: 0, time: 0.008, data: 0.001) G_A: 0.322 G_B: 0.013 D_A: 1.304 D_B: 0.753 cycle_A: 3.654 cycle_B: 3.956 feedback_A: 8.081 feedback_B: 8.733 idt_A: 1.960 idt_B: 2.197 
(epoch: 5, iters: 10, time: 0.008, data: 0.001) G_A: 51.026 G_B: 0.108 D_A: 27.852 D_B: 6.806 cycle_A: 4.667 cycle_B: 3.398 feedback_A: 8.236 feedback_B: 8.634 idt_A: 1.880 idt_B: 1.884 
(epoch: 6, iters: 0, time: 0.008, data: 0.001) G_A: 4.375 G_B: 4.966 D_A: 29.704 D_B: 2.786 cycle_A: 4.430 cycle_B: 3.066 feedback_A: 8.320 feedback_B: 8.912 idt_A: 1.531 idt_B: 2.189 
(epoch: 6, iters: 10, time: 0.008, data: 0.001) G_A: 6.352 G_B: 3.075 D_A: 4.983 D_B: 1.937 cycle_A: 3.989 cycle_B: 3.800 feedback_A: 8.101 feedback_B: 8.677 idt_A: 1.750 idt_B: 1.707 
(epoch: 7, iters: 0, time: 0.008, data: 0.001) G_A: 0.115 G_B: 0.003 D_A: 0.836 D_B: 0.584 cycle_A: 4.427 cycle_B: 2.420 feedback_A: 7.839 feedback_B: 8.640 idt_A: 1.291 idt_B: 1.986 
