threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2592769930572181,3890,1370,1083
0.001,0.2780091215546302,4702,1743,1402
0.01,0.30115390866244107,5724,2282,1853
0.05,0.3457789979409746,6778,3026,2519
0.1,0.3833543505674653,7337,3633,3040
0.2,0.47119151878312976,7917,4850,4089
0.5,0.7492304535193925,8929,8119,7302
1.0,1.0,10042,10042,10042
