threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5351243116969798,3890,5310,3207
0.001,0.5697048989678732,4702,6096,3919
0.01,0.615316004077472,5724,6953,4829
0.05,0.6690913289458492,6778,7678,5795
0.1,0.7026638664750746,7337,8067,6357
0.2,0.7436988195256833,7917,8479,6993
0.5,0.8409689843908372,8929,9234,8297
1.0,1.0,10042,10042,10042
