threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5872178865218308,4163,3362,2784
0.001,0.5946469448846627,4922,4134,3377
0.01,0.6162926260565433,5884,5207,4229
0.05,0.6541022741550446,6921,6244,5206
0.1,0.6773170445201456,7443,6836,5766
0.2,0.72111332889776,8012,7509,6503
0.5,0.8191938975363364,8960,8688,7947
1.0,1.0,10042,10042,10042
