threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.21809895833333334,3362,4122,1340
0.001,0.28768095373261426,4134,4939,2027
0.01,0.38694406378472657,5207,5926,3106
0.05,0.4902648856690061,6244,6921,4331
0.1,0.5523736933797909,6836,7421,5073
0.2,0.6280705437749318,7509,8000,5983
0.5,0.7827753126260589,8688,8990,7762
1.0,1.0,10042,10042,10042
