threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.22641214207479268,4163,3675,1447
0.001,0.2950302031850632,4922,4511,2149
0.01,0.39422496073456564,5884,5656,3263
0.05,0.5039929015084295,6921,6639,4544
0.1,0.5679012345679012,7443,7162,5290
0.2,0.6459071026869402,8012,7792,6202
0.5,0.7988911290322581,8960,8885,7925
1.0,1.0,10042,10042,10042
