threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4642260579064588,4007,6512,3335
0.001,0.5102248190016512,4795,7095,4017
0.01,0.5742551210428305,5783,7743,4934
0.05,0.6416594076655052,6786,8291,5893
0.1,0.6896076352067868,7347,8586,6503
0.2,0.7462223142206582,7976,8896,7210
0.5,0.8535872632003224,8956,9439,8471
1.0,1.0,10042,10042,10042
