threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.3695426964629273,3302,5952,2497
0.001,0.4181794090367033,4061,6642,3156
0.01,0.4939571616608831,5122,7363,4128
0.05,0.574102791315906,6208,8003,5183
0.1,0.6209339774557165,6775,8324,5784
0.2,0.6893132957628888,7460,8727,6605
0.5,0.8254192766215397,8688,9380,8170
1.0,1.0,10042,10042,10042
