threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5861545138888888,4007,3302,2701
0.001,0.5985559566787003,4795,4061,3316
0.01,0.6177125055629729,5783,5122,4164
0.05,0.6538118874888634,6786,6208,5137
0.1,0.6777949388143044,7347,6775,5705
0.2,0.719122396703419,7976,7460,6457
0.5,0.8191566140839261,8956,8688,7945
1.0,1.0,10042,10042,10042
