threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5263387978142077,3907,3076,2408
0.001,0.5544499723604202,4645,3791,3009
0.01,0.5817329502495086,5668,4792,3847
0.05,0.6123268160041435,6682,5770,4729
0.1,0.6402886349969934,7255,6384,5324
0.2,0.6835201793721973,7868,7149,6097
0.5,0.8001030927835051,8915,8546,7761
1.0,1.0,10042,10042,10042
