threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4919468776490534,3907,6653,3482
0.001,0.535538261997406,4645,7194,4129
0.01,0.598418692471088,5668,7877,5071
0.05,0.6662613309750166,6682,8391,6027
0.1,0.7105857066093498,7255,8662,6612
0.2,0.757680250783699,7868,8953,7251
0.5,0.8565950146331618,8915,9482,8488
1.0,1.0,10042,10042,10042
