threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5735063772656075,3907,3125,2563
0.001,0.5856744186046512,4645,3878,3148
0.01,0.6050533914874417,5668,5004,4023
0.05,0.646579593948015,6682,6051,5000
0.1,0.6703534503486415,7255,6639,5576
0.2,0.706436420722135,7868,7350,6300
0.5,0.8122541916787415,8915,8595,7848
1.0,1.0,10042,10042,10042
