threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.448459252307211,3125,6135,2867
0.001,0.492156862745098,3878,6776,3514
0.01,0.5643787575150301,5004,7486,4506
0.05,0.6321297148114076,6051,8142,5497
0.1,0.6713116567131165,6639,8473,6070
0.2,0.7230637934713036,7350,8802,6778
0.5,0.8260030472320975,8595,9382,8132
1.0,1.0,10042,10042,10042
