threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5350478281323506,3867,5922,3412
0.001,0.5717510935515733,4622,6517,4052
0.01,0.6254252236361345,5655,7246,4964
0.05,0.6741961507433445,6632,7895,5850
0.1,0.6997792494481236,7175,8225,6340
0.2,0.7452499734635389,7826,8616,7021
0.5,0.8443993917891536,8911,9284,8330
1.0,1.0,10042,10042,10042
