threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.45529617278068923,3128,6036,2867
0.001,0.5084285714285715,3899,6660,3559
0.01,0.5691644478255357,4971,7405,4489
0.05,0.6305828043854588,6074,8055,5464
0.1,0.6652298850574713,6663,8404,6019
0.2,0.7131182339206114,7380,8761,6719
0.5,0.8235891189606172,8599,9367,8114
1.0,1.0,10042,10042,10042
