threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.582221216919249,3867,3128,2574
0.001,0.593008038885773,4622,3899,3172
0.01,0.6063492063492063,5655,4971,4011
0.05,0.6435131289613245,6632,6074,4975
0.1,0.6668272705372199,7175,6663,5536
0.2,0.7098841785674126,7826,7380,6313
0.5,0.8072040458251626,8911,8599,7821
1.0,1.0,10042,10042,10042
