threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2875182127246236,3348,4605,1776
0.001,0.34427621338616105,4108,5392,2433
0.01,0.4328875681030213,5210,6362,3496
0.05,0.529726042969194,6224,7233,4660
0.1,0.5864440078585462,6851,7684,5373
0.2,0.6546815689582455,7504,8189,6209
0.5,0.7955051629884592,8673,9063,7858
1.0,1.0,10042,10042,10042
