threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4030696902654867,3223,6924,2915
0.001,0.4604740550928892,4003,7396,3594
0.01,0.538506760728983,5090,7995,4580
0.05,0.614178445229682,6118,8500,5562
0.1,0.6596337153261219,6739,8757,6159
0.2,0.718782572441109,7425,9065,6896
0.5,0.8330643534395804,8645,9528,8259
1.0,1.0,10042,10042,10042
