threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.441780259484316,3257,5522,2690
0.001,0.48704135119394293,4011,6202,3345
0.01,0.5491322103113834,5084,7055,4303
0.05,0.6110853432282004,6146,7748,5270
0.1,0.6517578994214508,6740,8106,5858
0.2,0.6980208555011704,7421,8537,6560
0.5,0.8118982466808554,8616,9262,8011
1.0,1.0,10042,10042,10042
