threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5827684233544719,3981,3257,2665
0.001,0.598284358459573,4746,4011,3278
0.01,0.6179202876835481,5714,5084,4124
0.05,0.6481126039667306,6734,6146,5065
0.1,0.6756950244600883,7304,6740,5663
0.2,0.712610298224059,7912,7421,6380
0.5,0.8125516102394715,8944,8616,7872
1.0,1.0,10042,10042,10042
