threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4743696314768634,3981,6661,3424
0.001,0.5200101638927709,4746,7218,4093
0.01,0.5787332945961651,5714,7871,4980
0.05,0.6538587490448641,6734,8417,5990
0.1,0.6993408462683394,7304,8680,6578
0.2,0.7532696699190368,7912,8979,7257
0.5,0.8584677419354839,8944,9492,8516
1.0,1.0,10042,10042,10042
