threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5834445927903872,3948,3168,2622
0.001,0.5904499540863177,4745,3915,3215
0.01,0.6127717391304348,5714,4969,4059
0.05,0.6442480143479374,6800,6035,5029
0.1,0.6734107506285167,7349,6629,5625
0.2,0.7110662630339725,7937,7324,6342
0.5,0.8071192052980133,8904,8560,7800
1.0,1.0,10042,10042,10042
