threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5271867612293144,3948,6388,3568
0.001,0.5648662960021181,4745,7076,4267
0.01,0.6218002643912991,5714,7781,5174
0.05,0.6912339475153545,6800,8345,6190
0.1,0.7263396715643907,7349,8630,6723
0.2,0.7712816206570798,7937,8938,7348
0.5,0.8566946665317275,8904,9442,8465
1.0,1.0,10042,10042,10042
