threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4702440655299231,3201,5594,2813
0.001,0.5043223443223444,3946,6321,3442
0.01,0.560730828615543,5055,7075,4358
0.05,0.6137154792295196,6113,7794,5289
0.1,0.6499722376457524,6687,8171,5853
0.2,0.7021503087076858,7410,8580,6596
0.5,0.8136708860759494,8620,9290,8035
1.0,1.0,10042,10042,10042
