threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5830575777630708,3975,3201,2643
0.001,0.5912007332722273,4734,3946,3225
0.01,0.6144884241971621,5754,5055,4114
0.05,0.652529381706694,6823,6113,5108
0.1,0.6718972895863052,7377,6687,5652
0.2,0.7119607624568053,7948,7410,6387
0.5,0.8135523189753124,8937,8620,7876
1.0,1.0,10042,10042,10042
