threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.31562774363476737,3334,5657,2157
0.001,0.373224618621778,4087,6355,2838
0.01,0.4595845697329377,5147,7150,3872
0.05,0.5466138962181178,6184,7884,4972
0.1,0.6026419516352403,6800,8244,5657
0.2,0.673974025974026,7461,8651,6487
0.5,0.8168886198547215,8668,9341,8097
1.0,1.0,10042,10042,10042
