threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5837229069273269,4119,3334,2747
0.001,0.5920912005700035,4851,4087,3324
0.01,0.6162209814869233,5853,5147,4194
0.05,0.6505444416307926,6852,6184,5138
0.1,0.6778316960587052,7376,6800,5727
0.2,0.7183114279349521,7966,7461,6449
0.5,0.8167199257808473,8956,8668,7923
1.0,1.0,10042,10042,10042
