threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.38582078198691616,3251,5858,2536
0.001,0.43653293167191565,4011,6480,3188
0.01,0.50103142822473,5087,7283,4129
0.05,0.5775311133535149,6132,7938,5151
0.1,0.6282370787734316,6750,8277,5798
0.2,0.6913554343264793,7448,8674,6590
0.5,0.8191371122562393,8657,9347,8107
1.0,1.0,10042,10042,10042
