threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5854600042890843,4085,3308,2730
0.001,0.5931145201569746,4842,4089,3325
0.01,0.617124394184168,5851,5160,4202
0.05,0.6552991886409736,6836,6221,5169
0.1,0.6769958604376108,7381,6798,5724
0.2,0.7175436644788075,7959,7480,6450
0.5,0.8128733264675592,8939,8664,7893
1.0,1.0,10042,10042,10042
