threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.23860718870346598,3308,4411,1487
0.001,0.30186300602325256,4089,5205,2155
0.01,0.3929712460063898,5160,6176,3198
0.05,0.49674157303370786,6221,7100,4421
0.1,0.5587597571552472,6798,7580,5154
0.2,0.6325162371673999,7480,8104,6038
0.5,0.7833501513622604,8664,9009,7763
1.0,1.0,10042,10042,10042
