threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.24777099953073675,4085,3892,1584
0.001,0.3142739046569303,4842,4697,2281
0.01,0.40466408893185113,5851,5774,3349
0.05,0.5097536506521012,6836,6708,4573
0.1,0.572871883061049,7381,7253,5330
0.2,0.6500052175727852,7959,7853,6229
0.5,0.7986069049061175,8939,8878,7911
1.0,1.0,10042,10042,10042
