set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
exonucleolytic catabolism of deadenylated mRNA (GO:0043928),0.8705941227753122,229.0,1.0163324193620487,221.0
regulation of leukocyte activation (GO:0002694),0.8676376641700572,230.0,0.7931648430812596,696.0
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.8662906006387495,231.5,1.0053874606487123,225.5
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.8662906006387495,231.5,1.0053874606487123,225.5
negative regulation of DNA recombination (GO:0045910),0.8650133547598893,233.0,1.0669884711624105,165.0
postsynaptic density organization (GO:0097106),0.8648219176227622,234.0,0.7716108009974271,770.0
small nucleolar ribonucleoprotein complex assembly (GO:0000491),0.8645638320239176,235.5,1.0622318930605064,171.5
box C/D snoRNP assembly (GO:0000492),0.8645638320239176,235.5,1.0622318930605064,171.5
regulation of T-helper 2 cell differentiation (GO:0045628),0.8633415435830413,237.0,0.8328642159965425,582.0
plus-end-directed organelle transport along microtubule (GO:0072386),0.8621973347732689,238.5,1.0702172081765033,161.5
plus-end-directed vesicle transport along microtubule (GO:0072383),0.8621973347732689,238.5,1.0702172081765033,161.5
regulation of microtubule polymerization or depolymerization (GO:0031110),0.8604592608327967,240.0,0.9740327305248967,264.0
positive regulation by symbiont of host autophagy (GO:0075044),0.8580850840937833,241.0,1.3028566951406018,45.0
regulation of chromosome segregation (GO:0051983),0.8575059315104995,242.0,0.8878954196292923,432.0
regulation of protein lipidation (GO:1903059),0.8565713084217705,243.0,0.69882586470505,1110.0
COPI coating of Golgi vesicle (GO:0048205),0.8564710589380847,245.0,0.7324333327273113,953.0
Golgi transport vesicle coating (GO:0048200),0.8564710589380847,245.0,0.7324333327273113,953.0
COPI-coated vesicle budding (GO:0035964),0.8564710589380847,245.0,0.7324333327273113,953.0
heterochromatin assembly (GO:0031507),0.8552527689724676,247.0,0.9379961630450688,325.0
nuclear membrane reassembly (GO:0031468),0.8538209323789798,249.0,1.0502653390321388,181.0
mitotic nuclear membrane organization (GO:0101024),0.8538209323789798,249.0,1.0502653390321388,181.0
mitotic nuclear membrane reassembly (GO:0007084),0.8538209323789798,249.0,1.0502653390321388,181.0
mitotic spindle assembly (GO:0090307),0.8520470581548191,251.0,0.9557995039253123,299.0
regulation of protein localization to cell cortex (GO:1904776),0.8515082061436647,252.5,0.8401165474124354,551.5
positive regulation of protein localization to cell cortex (GO:1904778),0.8515082061436647,252.5,0.8401165474124354,551.5
iron-sulfur cluster assembly (GO:0016226),0.8512468806888858,254.0,0.9374330383545457,326.0
nucleobase-containing small molecule interconversion (GO:0015949),0.8502102756244961,255.0,0.823616148465143,607.0
erythrocyte development (GO:0048821),0.8500413299787137,256.0,0.8419018842039474,546.0
nuclear pore organization (GO:0006999),0.8493655508586884,257.0,1.0655353859258634,167.0
rRNA processing (GO:0006364),0.8492690976394929,258.0,1.081474271610218,148.0
protein retention in Golgi apparatus (GO:0045053),0.8481688730837704,259.0,0.7166642233515336,1023.0
thiamine-containing compound metabolic process (GO:0042723),0.8478608112720789,260.0,1.0395775926072508,190.0
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",0.8470243646892348,261.0,1.0183140597670228,216.0
regulation of mammary gland epithelial cell proliferation (GO:0033599),0.8466773420329335,262.0,0.9053737311823093,397.0
mRNA stabilization (GO:0048255),0.8457521572437458,263.0,0.7638607909239912,801.0
snRNA 3'-end processing (GO:0034472),0.8451302876188472,264.0,1.1028018128501658,134.0
protein insertion into mitochondrial membrane (GO:0051204),0.8443779209426449,265.0,0.892978309536257,420.0
telomere organization (GO:0032200),0.84272766997849,266.0,0.8430069621240948,541.0
protein depolymerization (GO:0051261),0.8426529013821309,267.0,0.8566319410467698,509.0
tRNA 5'-leader removal (GO:0001682),0.8417764739790273,268.5,0.8174054115877482,617.5
tRNA 5'-end processing (GO:0099116),0.8417764739790273,268.5,0.8174054115877482,617.5
"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",0.8406828732958875,270.0,1.157437222408801,98.0
DNA-dependent DNA replication (GO:0006261),0.8398577795645618,271.0,1.000145860128546,234.0
sulfur amino acid biosynthetic process (GO:0000097),0.8397795816152303,272.0,0.9114973297450052,379.0
hepatocyte growth factor receptor signaling pathway (GO:0048012),0.8361308806699107,273.0,0.6977922140455491,1113.0
mitotic sister chromatid segregation (GO:0000070),0.8352959578501725,274.0,0.9515240077979067,304.0
negative regulation of microtubule polymerization or depolymerization (GO:0031111),0.8343670401385823,275.0,0.9223632560357455,363.0
regulation of gene silencing by miRNA (GO:0060964),0.833747916728467,276.0,1.038210064485716,193.0
deoxyribonucleotide metabolic process (GO:0009262),0.8327134388851978,277.0,0.8422990718255725,542.0
polyamine metabolic process (GO:0006595),0.8324337726081366,278.0,0.8407565352306677,549.0
regulation of establishment of protein localization (GO:0070201),0.8300431829285263,279.0,1.1108902417376298,126.0
homologous chromosome segregation (GO:0045143),0.8300196764195036,280.0,0.7896736410496893,706.0
tRNA transport (GO:0051031),0.8296233748164478,282.0,1.091155320133851,140.0
tRNA export from nucleus (GO:0006409),0.8296233748164478,282.0,1.091155320133851,140.0
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),0.8296233748164478,282.0,1.091155320133851,140.0
regulation of digestive system process (GO:0044058),0.8273087058557499,284.0,0.7982331129608577,672.0
mitochondrial protein processing (GO:0034982),0.8271757161881309,285.0,1.1168527801024222,119.0
negative regulation of monooxygenase activity (GO:0032769),0.8271191462221733,286.0,1.0452625312220256,185.0
mitotic DNA damage checkpoint signaling (GO:0044773),0.8264093007256511,287.0,0.9517598549800478,303.0
